,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2080,"frozenset({'Tell Tale Fresh Lima Beans', 'Consolidated Buffered Aspirin'})","frozenset({'Plato Columbian Coffee', 'Steady Conditioning Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2079,"frozenset({'Tell Tale Fresh Lima Beans', 'Steady Conditioning Shampoo'})","frozenset({'Plato Columbian Coffee', 'Consolidated Buffered Aspirin'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1596,"frozenset({'BBB Best Pepper', 'Hilltop Extra Moisture Shampoo'})","frozenset({'BBB Best Corn Oil', 'Imagine Frozen Sausage Pizza'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1981,"frozenset({'Akron City Map', 'PigTail Beef TV Dinner'})","frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2011,"frozenset({'Akron City Map', 'PigTail Beef TV Dinner'})","frozenset({'Carlson Sharp Cheddar Cheese', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2032,"frozenset({'Akron City Map', 'PigTail Beef TV Dinner'})","frozenset({'Carlson Sharp Cheddar Cheese', 'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1995,"frozenset({'Akron City Map', 'Carlson Sharp Cheddar Cheese'})","frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2031,"frozenset({'Akron City Map', 'Carlson Sharp Cheddar Cheese'})","frozenset({'Cutting Edge Potato Salad', 'PigTail Beef TV Dinner', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1597,"frozenset({'BBB Best Corn Oil', 'Imagine Frozen Sausage Pizza'})","frozenset({'BBB Best Pepper', 'Hilltop Extra Moisture Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2095,"frozenset({'Excellent Diet Soda', 'Kiwi Lox'})","frozenset({'PigTail Ice Cream Sandwich', 'Imagine Frozen Chicken Thighs'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2024,"frozenset({'Akron City Map', 'Carlson Sharp Cheddar Cheese', 'PigTail Beef TV Dinner'})","frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2029,"frozenset({'Carlson Sharp Cheddar Cheese', 'Cutting Edge Potato Salad', 'PigTail Beef TV Dinner'})","frozenset({'Akron City Map', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2025,"frozenset({'Akron City Map', 'Cutting Edge Potato Salad', 'PigTail Beef TV Dinner'})","frozenset({'Carlson Sharp Cheddar Cheese', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1673,"frozenset({'Sunset Room Freshener', 'Plato Grape Jelly'})","frozenset({'Big Time Orange Popsicles', 'Blue Label Canned Peas'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1636,"frozenset({'Golden Grape Popsicles', 'Pleasant Fancy Canned Anchovies'})","frozenset({'Club Havarti Cheese', 'Bravo Creamed Corn'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1638,"frozenset({'Club Havarti Cheese', 'Bravo Creamed Corn'})","frozenset({'Golden Grape Popsicles', 'Pleasant Fancy Canned Anchovies'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2028,"frozenset({'Cutting Edge Potato Salad', 'PigTail Beef TV Dinner', 'Pleasant Rice Soup'})","frozenset({'Akron City Map', 'Carlson Sharp Cheddar Cheese'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2026,"frozenset({'Carlson Sharp Cheddar Cheese', 'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})","frozenset({'Akron City Map', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2014,"frozenset({'Carlson Sharp Cheddar Cheese', 'Pleasant Rice Soup'})","frozenset({'Akron City Map', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2033,"frozenset({'Carlson Sharp Cheddar Cheese', 'Pleasant Rice Soup'})","frozenset({'Akron City Map', 'Cutting Edge Potato Salad', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2021,"frozenset({'Akron City Map', 'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})","frozenset({'Carlson Sharp Cheddar Cheese', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1983,"frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})","frozenset({'Akron City Map', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1997,"frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})","frozenset({'Akron City Map', 'Carlson Sharp Cheddar Cheese'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2005,"frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})","frozenset({'Carlson Sharp Cheddar Cheese', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2034,"frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})","frozenset({'Akron City Map', 'Carlson Sharp Cheddar Cheese', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2012,"frozenset({'Akron City Map', 'Pleasant Rice Soup'})","frozenset({'Carlson Sharp Cheddar Cheese', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2030,"frozenset({'Akron City Map', 'Pleasant Rice Soup'})","frozenset({'Carlson Sharp Cheddar Cheese', 'Cutting Edge Potato Salad', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2077,"frozenset({'Plato Columbian Coffee', 'Steady Conditioning Shampoo'})","frozenset({'Tell Tale Fresh Lima Beans', 'Consolidated Buffered Aspirin'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2096,"frozenset({'PigTail Ice Cream Sandwich', 'Imagine Frozen Chicken Thighs'})","frozenset({'Excellent Diet Soda', 'Kiwi Lox'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2078,"frozenset({'Plato Columbian Coffee', 'Consolidated Buffered Aspirin'})","frozenset({'Tell Tale Fresh Lima Beans', 'Steady Conditioning Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1273,"frozenset({'Tell Tale Cauliflower', 'Gulf Coast Bubble Gum'})","frozenset({'High Top Cantelope', 'Faux Products Mint Mouthwash'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1274,"frozenset({'Tell Tale Cauliflower', 'High Top Cantelope'})","frozenset({'Gulf Coast Bubble Gum', 'Faux Products Mint Mouthwash'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1277,"frozenset({'High Top Cantelope', 'Faux Products Mint Mouthwash'})","frozenset({'Tell Tale Cauliflower', 'Gulf Coast Bubble Gum'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1275,"frozenset({'Gulf Coast Bubble Gum', 'Faux Products Mint Mouthwash'})","frozenset({'Tell Tale Cauliflower', 'High Top Cantelope'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1675,"frozenset({'Big Time Orange Popsicles', 'Blue Label Canned Peas'})","frozenset({'Sunset Room Freshener', 'Plato Grape Jelly'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1306,"frozenset({'High Quality Scissors', 'Discover Manicotti'})","frozenset({'Imagine Frozen Chicken Breast', 'Booker 2% Milk'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1333,"frozenset({'Hermanos Tomatos', 'Special Grits'})","frozenset({'Colony Rye Bread', 'CDR Strawberry Jelly'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1332,"frozenset({'Colony Rye Bread', 'CDR Strawberry Jelly'})","frozenset({'Hermanos Tomatos', 'Special Grits'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1308,"frozenset({'Imagine Frozen Chicken Breast', 'Booker 2% Milk'})","frozenset({'High Quality Scissors', 'Discover Manicotti'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1477,"frozenset({'Horatio Cheese Dip', 'Just Right Chicken Ramen Soup'})","frozenset({'Shady Lake Spaghetti', 'Tell Tale Cauliflower'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1478,"frozenset({'Tell Tale Cauliflower', 'Just Right Chicken Ramen Soup'})","frozenset({'Shady Lake Spaghetti', 'Horatio Cheese Dip'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1461,"frozenset({'Tell Tale Limes', 'Horatio Frosted Donuts'})","frozenset({'Shady Lake Spaghetti', 'Tell Tale Beets'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1474,"frozenset({'Shady Lake Spaghetti', 'Horatio Cheese Dip'})","frozenset({'Tell Tale Cauliflower', 'Just Right Chicken Ramen Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1475,"frozenset({'Shady Lake Spaghetti', 'Tell Tale Cauliflower'})","frozenset({'Horatio Cheese Dip', 'Just Right Chicken Ramen Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1460,"frozenset({'Shady Lake Spaghetti', 'Tell Tale Beets'})","frozenset({'Tell Tale Limes', 'Horatio Frosted Donuts'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
859,"frozenset({'Super Grape Preserves', 'Big Time Blueberry Waffles'})","frozenset({'Booker Large Curd Cottage Cheese', 'Discover Ravioli'})",0.00010567752503236375,0.0001320969062904547,0.00010567752503236375,1.0,7570.2,0.00010566356535824254,inf
849,"frozenset({'Best Choice Salsa Dip', 'Quick Extra Lean Hamburger', 'CDR Hot Chocolate'})","frozenset({'Pleasant Fancy Canned Oysters', 'Imagine Low Fat French Fries'})",0.00010567752503236375,0.0001320969062904547,0.00010567752503236375,1.0,7570.2,0.00010566356535824254,inf
847,"frozenset({'Best Choice Salsa Dip', 'Imagine Low Fat French Fries', 'CDR Hot Chocolate'})","frozenset({'Pleasant Fancy Canned Oysters', 'Quick Extra Lean Hamburger'})",0.00010567752503236375,0.0001320969062904547,0.00010567752503236375,1.0,7570.2,0.00010566356535824254,inf
