"product_id","time_id","customer_id","promotion_id","store_id","store_sales","store_cost","unit_sales"
747,1074,2175,0,4,NT$9.15,NT$4.12,5.00
599,1074,3174,0,4,NT$9.28,NT$3.25,4.00
123,1074,3174,0,4,NT$19.20,NT$7.49,5.00
1138,1074,3174,0,4,NT$7.32,NT$3.51,3.00
1209,1074,3174,0,4,NT$13.50,NT$5.94,5.00
267,1074,3174,0,4,NT$3.32,NT$1.53,4.00
809,1074,1812,0,4,NT$2.44,NT$0.93,2.00
1465,1074,1812,0,4,NT$5.58,NT$1.90,2.00
1142,1074,4355,0,4,NT$5.90,NT$2.01,2.00
466,1074,4355,0,4,NT$7.89,NT$3.79,3.00
522,1074,4355,0,4,NT$6.52,NT$3.06,4.00
1498,1074,4355,0,4,NT$4.60,NT$1.52,2.00
543,1074,4355,0,4,NT$6.56,NT$2.56,4.00
706,1074,4355,0,4,NT$10.38,NT$3.32,3.00
949,1074,4355,0,4,NT$5.02,NT$1.56,2.00
1256,1074,3909,0,4,NT$3.66,NT$1.13,3.00
513,1074,3909,0,4,NT$1.74,NT$0.59,3.00
769,1074,3909,0,4,NT$1.77,NT$0.76,3.00
1146,1074,3909,0,4,NT$7.71,NT$2.93,3.00
430,1074,3909,0,4,NT$5.40,NT$1.62,3.00
1019,1074,3909,0,4,NT$11.22,NT$3.70,3.00
397,1074,3909,0,4,NT$5.40,NT$2.27,4.00
195,1074,2646,0,4,NT$5.31,NT$1.75,3.00
145,1074,2646,0,4,NT$6.81,NT$2.45,3.00
1553,1074,1125,0,4,NT$7.44,NT$2.60,4.00
744,1074,1125,0,4,NT$7.82,NT$2.42,2.00
289,1074,3909,0,4,NT$4.11,NT$1.89,3.00
278,1074,3909,0,4,NT$10.08,NT$4.03,3.00
1454,1074,3909,0,4,NT$6.78,NT$2.64,2.00
1458,1074,3909,0,4,NT$11.60,NT$5.10,4.00
715,1074,3909,0,4,NT$6.20,NT$2.23,4.00
1195,1074,4001,0,4,NT$4.98,NT$1.69,3.00
1478,1074,4001,0,4,NT$7.98,NT$3.19,3.00
629,1074,4001,0,4,NT$1.65,NT$0.54,3.00
59,1074,4001,0,4,NT$4.20,NT$1.34,3.00
941,1074,4001,0,4,NT$11.85,NT$4.50,3.00
1411,1074,4001,0,4,NT$3.80,NT$1.67,2.00
1235,1074,6863,0,4,NT$2.76,NT$0.88,2.00
945,1074,6863,0,4,NT$6.84,NT$2.12,3.00
669,1074,6863,0,4,NT$5.40,NT$1.67,3.00
1085,1074,6863,0,4,NT$6.72,NT$2.49,3.00
804,1074,3025,0,4,NT$4.42,NT$1.72,2.00
1486,1074,3025,0,4,NT$5.34,NT$1.87,3.00
583,1074,3025,0,4,NT$4.83,NT$1.84,3.00
1320,1074,3025,0,4,NT$5.32,NT$2.50,2.00
1496,1074,3025,0,4,NT$9.88,NT$4.15,4.00
598,1082,5073,0,5,NT$1.52,NT$0.71,1.00
1346,1082,5073,0,5,NT$2.35,NT$1.06,1.00
244,1082,5073,0,5,NT$2.70,NT$1.16,1.00
21,1082,5073,0,5,NT$2.33,NT$1.00,1.00
1103,1082,5073,0,5,NT$1.15,NT$0.48,1.00
462,1082,2414,0,5,NT$4.24,NT$1.91,2.00
584,1082,2414,0,5,NT$5.18,NT$1.66,2.00
1360,1082,2414,0,5,NT$4.84,NT$2.37,2.00
591,1082,2414,0,5,NT$2.34,NT$1.15,2.00
928,1082,2414,0,5,NT$3.30,NT$1.22,2.00
1327,1082,2501,0,5,NT$7.68,NT$3.38,2.00
744,1082,2501,0,5,NT$3.91,NT$1.45,1.00
1347,1082,2501,0,5,NT$1.77,NT$0.65,1.00
1510,1082,2501,0,5,NT$1.92,NT$0.84,2.00
195,1082,2501,0,5,NT$3.54,NT$1.10,2.00
1437,1082,2501,0,5,NT$1.74,NT$0.84,1.00
827,1082,2501,0,5,NT$1.90,NT$0.57,2.00
1511,1082,6310,0,5,NT$1.20,NT$0.42,1.00
1407,1082,6310,0,5,NT$0.63,NT$0.28,1.00
891,1082,6310,0,5,NT$4.94,NT$1.58,2.00
1295,1082,6310,0,5,NT$5.55,NT$2.44,3.00
498,1082,6310,0,5,NT$5.10,NT$1.68,2.00
502,1082,6310,0,5,NT$3.17,NT$1.05,1.00
985,1082,1163,0,5,NT$0.72,NT$0.32,1.00
1428,1082,1163,0,5,NT$3.86,NT$1.35,1.00
99,1082,1163,0,5,NT$4.72,NT$1.75,2.00
1126,1082,3348,0,5,NT$2.32,NT$1.02,2.00
983,1082,3348,0,5,NT$1.64,NT$0.72,2.00
787,1082,263,0,5,NT$2.98,NT$0.98,2.00
1270,1082,263,0,5,NT$5.38,NT$2.21,2.00
966,1082,263,0,5,NT$4.98,NT$2.04,2.00
1049,1082,263,0,5,NT$3.93,NT$1.73,1.00
800,1082,263,0,5,NT$3.26,NT$1.27,1.00
205,1078,7143,0,5,NT$2.71,NT$0.98,1.00
1048,1078,7143,0,5,NT$4.42,NT$1.37,2.00
78,1078,7143,0,5,NT$4.38,NT$1.40,2.00
1014,1078,7143,0,5,NT$0.59,NT$0.24,1.00
178,1078,7143,0,5,NT$1.33,NT$0.41,1.00
715,1078,7143,0,5,NT$3.10,NT$1.12,2.00
1077,1078,7143,0,5,NT$3.68,NT$1.69,1.00
695,1078,9220,0,5,NT$7.04,NT$3.17,2.00
379,1078,9220,0,5,NT$7.70,NT$2.93,2.00
1328,1078,9220,0,5,NT$2.26,NT$0.97,1.00
1168,1078,3721,0,5,NT$7.64,NT$3.29,2.00
1251,1078,3721,0,5,NT$7.16,NT$2.86,2.00
1001,1078,3721,0,5,NT$5.04,NT$2.17,2.00
192,1078,3721,0,5,NT$1.52,NT$0.50,1.00
1062,1078,3721,0,5,NT$2.38,NT$0.86,1.00
425,1078,3721,0,5,NT$1.28,NT$0.54,1.00
1376,1078,3247,0,5,NT$5.04,NT$1.71,3.00
1020,1078,3247,0,5,NT$0.51,NT$0.18,1.00
943,1078,3247,0,5,NT$2.47,NT$0.96,1.00
760,1078,3247,0,5,NT$1.87,NT$0.62,1.00
677,1078,3494,0,5,NT$2.96,NT$0.95,1.00
1559,1078,3494,0,5,NT$3.24,NT$1.59,2.00
471,1078,3494,0,5,NT$0.83,NT$0.37,1.00
1032,1078,3494,0,5,NT$1.10,NT$0.41,2.00
78,1078,3494,0,5,NT$4.38,NT$2.06,2.00
1300,1078,9347,0,5,NT$2.90,NT$0.96,2.00
491,1078,9347,0,5,NT$7.02,NT$2.11,2.00
947,1078,9347,0,5,NT$1.30,NT$0.40,2.00
724,1078,9347,0,5,NT$2.94,NT$1.47,1.00
248,1078,9347,0,5,NT$1.72,NT$0.76,2.00
1263,1078,9347,0,5,NT$0.83,NT$0.35,1.00
1333,1078,9347,0,5,NT$1.86,NT$0.58,2.00
391,1078,9347,0,5,NT$1.31,NT$0.62,1.00
123,1078,3247,0,5,NT$11.52,NT$4.26,3.00
472,1078,3247,0,5,NT$0.82,NT$0.37,1.00
943,1070,9347,393,5,NT$4.94,NT$1.83,2.00
1546,1070,9347,393,5,NT$1.22,NT$0.41,2.00
150,1070,9347,393,5,NT$3.45,NT$1.55,1.00
394,1070,9347,393,5,NT$6.26,NT$2.75,2.00
78,1070,9347,393,5,NT$2.19,NT$0.81,1.00
1026,1070,9347,393,5,NT$4.26,NT$1.92,2.00
1296,1070,9347,393,5,NT$5.02,NT$2.36,2.00
1313,1070,9347,393,5,NT$3.92,NT$1.72,1.00
701,1070,9514,393,5,NT$0.75,NT$0.36,1.00
1516,1070,9514,393,5,NT$6.72,NT$2.28,2.00
214,1070,9514,393,5,NT$5.64,NT$2.59,2.00
591,1070,9514,393,5,NT$2.34,NT$0.84,2.00
441,1070,9514,393,5,NT$1.14,NT$0.35,2.00
324,1070,9514,393,5,NT$1.97,NT$0.75,1.00
501,1070,8625,393,5,NT$1.45,NT$0.71,1.00
557,1070,8625,393,5,NT$4.08,NT$1.22,3.00
1533,1070,8625,393,5,NT$5.00,NT$2.30,2.00
164,1070,8625,393,5,NT$5.94,NT$2.55,2.00
740,1070,8625,393,5,NT$3.94,NT$1.81,2.00
984,1070,8625,393,5,NT$0.81,NT$0.36,1.00
1375,1070,2766,393,5,NT$4.26,NT$2.09,2.00
1032,1070,2766,393,5,NT$1.10,NT$0.51,2.00
89,1070,2766,393,5,NT$3.18,NT$1.02,2.00
77,1070,2660,393,5,NT$5.60,NT$2.58,2.00
666,1070,2660,393,5,NT$0.89,NT$0.44,1.00
43,1070,2660,393,5,NT$1.67,NT$0.60,1.00
765,1070,2660,393,5,NT$1.92,NT$0.81,1.00
1302,1070,2660,393,5,NT$3.70,NT$1.41,2.00
74,1070,4323,393,5,NT$3.14,NT$1.44,2.00
1062,1070,4323,393,5,NT$2.38,NT$0.79,1.00
386,1070,4323,393,5,NT$2.23,NT$0.76,1.00
856,1070,4323,393,5,NT$7.17,NT$3.51,3.00
274,1070,4323,393,5,NT$3.74,NT$1.68,1.00
280,1070,626,393,5,NT$1.81,NT$0.78,1.00
30,1070,626,393,5,NT$2.82,NT$0.87,2.00
1186,1079,1348,0,5,NT$3.36,NT$1.58,2.00
44,1079,1348,0,5,NT$8.79,NT$3.60,3.00
354,1079,1348,0,5,NT$4.50,NT$2.16,2.00
1396,1079,1348,0,5,NT$7.95,NT$2.54,3.00
1386,1079,1348,0,5,NT$1.64,NT$0.79,1.00
1003,1079,1348,0,5,NT$1.56,NT$0.61,2.00
593,1079,1348,0,5,NT$5.61,NT$1.74,3.00
1409,1079,1348,0,5,NT$1.06,NT$0.46,2.00
491,1079,8625,0,5,NT$3.51,NT$1.19,1.00
961,1079,8625,0,5,NT$1.31,NT$0.47,1.00
1522,1079,8625,0,5,NT$3.42,NT$1.71,3.00
568,1079,8625,0,5,NT$9.99,NT$4.60,3.00
1144,1079,8625,0,5,NT$0.85,NT$0.30,1.00
973,1079,8625,0,5,NT$2.68,NT$1.15,2.00
1364,1079,5570,0,5,NT$3.20,NT$1.09,2.00
1435,1079,5570,0,5,NT$5.44,NT$1.74,2.00
493,1079,5570,0,5,NT$5.28,NT$1.69,2.00
66,1079,5570,0,5,NT$6.88,NT$2.13,2.00
1069,1079,5570,0,5,NT$0.57,NT$0.20,1.00
33,1079,5570,0,5,NT$1.36,NT$0.56,1.00
1169,1079,5570,0,5,NT$2.98,NT$1.22,1.00
1291,1079,5570,0,5,NT$2.30,NT$0.97,1.00
1524,1079,3494,0,5,NT$2.52,NT$1.16,2.00
1368,1079,3494,0,5,NT$3.55,NT$1.35,1.00
692,1079,3494,0,5,NT$1.55,NT$0.60,1.00
749,1079,3494,0,5,NT$2.67,NT$0.91,1.00
166,1079,3494,0,5,NT$2.47,NT$0.74,1.00
683,1079,3348,0,5,NT$4.32,NT$1.51,2.00
434,1079,3348,0,5,NT$2.84,NT$0.99,2.00
1183,1079,3348,0,5,NT$3.08,NT$1.26,2.00
80,1079,3348,0,5,NT$3.63,NT$1.78,1.00
995,1079,9378,0,5,NT$2.30,NT$0.78,2.00
1372,1079,9378,0,5,NT$2.49,NT$0.87,1.00
656,1079,9378,0,5,NT$3.85,NT$1.27,1.00
1245,1079,9378,0,5,NT$2.32,NT$0.93,1.00
1164,1079,5979,0,5,NT$1.71,NT$0.53,1.00
115,1079,5979,0,5,NT$1.30,NT$0.47,2.00
558,1079,5979,0,5,NT$2.40,NT$1.18,3.00
787,1079,5979,0,5,NT$2.98,NT$1.04,2.00
831,1079,5979,0,5,NT$1.58,NT$0.58,1.00
395,1087,9845,0,5,NT$2.22,NT$0.84,1.00
890,1087,9845,0,5,NT$2.61,NT$0.84,1.00
1106,1087,5755,0,5,NT$1.52,NT$0.61,1.00
1044,1087,5755,0,5,NT$1.27,NT$0.48,1.00
407,1087,5979,0,5,NT$6.42,NT$3.15,2.00
25,1087,5979,0,5,NT$4.65,NT$1.81,3.00
29,1087,5979,0,5,NT$1.78,NT$0.64,1.00
1441,1087,1188,0,5,NT$1.31,NT$0.56,1.00
1035,1087,3494,0,5,NT$2.22,NT$1.02,2.00
919,1087,3494,0,5,NT$3.08,NT$1.20,2.00
1268,1087,3494,0,5,NT$1.30,NT$0.52,1.00
220,1087,3494,0,5,NT$2.55,NT$1.20,1.00
249,1087,3494,0,5,NT$1.59,NT$0.60,1.00
274,1087,3712,0,5,NT$7.48,NT$2.69,2.00
63,1087,3712,0,5,NT$2.95,NT$1.03,1.00
280,1087,3712,0,5,NT$1.81,NT$0.87,1.00
1189,1087,3712,0,5,NT$1.52,NT$0.55,2.00
506,1087,6959,0,5,NT$7.36,NT$2.87,2.00
923,1087,6959,0,5,NT$1.44,NT$0.55,1.00
1232,1087,6959,0,5,NT$1.13,NT$0.36,1.00
717,1087,6959,0,5,NT$7.84,NT$2.82,2.00
706,1087,6959,0,5,NT$3.46,NT$1.35,1.00
421,1087,4323,0,5,NT$8.85,NT$4.34,3.00
1157,1087,4323,0,5,NT$3.36,NT$1.44,1.00
1334,1087,4323,0,5,NT$3.68,NT$1.62,2.00
1218,1087,4323,0,5,NT$3.66,NT$1.65,2.00
9,1087,4323,0,5,NT$4.84,NT$1.98,2.00
105,1087,4323,0,5,NT$7.44,NT$2.68,2.00
548,1087,4323,0,5,NT$2.90,NT$1.39,1.00
839,1093,7172,0,6,NT$1.32,NT$0.62,2.00
363,1093,7172,0,6,NT$7.28,NT$2.33,4.00
1378,1093,7172,0,6,NT$2.19,NT$0.99,3.00
1449,1093,7172,0,6,NT$3.48,NT$1.32,4.00
506,1093,7172,0,6,NT$7.36,NT$2.72,2.00
1361,1093,7172,0,6,NT$5.43,NT$2.33,3.00
976,1093,1539,0,6,NT$3.51,NT$1.72,3.00
1485,1093,1539,0,6,NT$4.50,NT$1.85,3.00
371,1093,1539,0,6,NT$2.64,NT$0.92,4.00
1013,1093,1539,0,6,NT$3.10,NT$1.24,2.00
304,1093,7859,0,6,NT$5.67,NT$2.04,3.00
156,1093,7271,0,6,NT$1.65,NT$0.53,3.00
905,1093,7271,0,6,NT$4.66,NT$1.77,2.00
1361,1093,7271,0,6,NT$3.62,NT$1.63,2.00
718,1093,1138,0,6,NT$6.96,NT$2.16,3.00
1094,1093,1138,0,6,NT$7.54,NT$2.49,2.00
379,1093,1138,0,6,NT$11.55,NT$4.16,3.00
828,1093,4186,0,6,NT$3.87,NT$1.24,3.00
1178,1093,4186,0,6,NT$11.34,NT$4.54,3.00
129,1093,4186,0,6,NT$4.65,NT$1.77,3.00
572,1093,4186,0,6,NT$5.02,NT$1.91,2.00
801,1093,4186,0,6,NT$5.30,NT$2.33,2.00
802,1093,8929,0,6,NT$8.97,NT$3.14,3.00
499,1093,8929,0,6,NT$8.88,NT$3.11,3.00
416,1093,8700,0,6,NT$6.64,NT$2.86,2.00
832,1093,8700,0,6,NT$9.72,NT$4.86,3.00
1142,1093,8700,0,6,NT$5.90,NT$2.54,2.00
626,1093,8700,0,6,NT$2.58,NT$0.98,2.00
744,1093,957,0,6,NT$15.64,NT$5.79,4.00
1067,1093,957,0,6,NT$6.96,NT$2.78,4.00
1243,1093,957,0,6,NT$4.72,NT$2.31,4.00
1127,1093,957,0,6,NT$7.86,NT$3.07,3.00
1476,1093,957,0,6,NT$4.52,NT$1.58,2.00
428,1093,957,0,6,NT$2.01,NT$0.76,3.00
457,1093,957,0,6,NT$6.78,NT$3.12,3.00
1040,1093,6235,0,6,NT$3.96,NT$1.19,3.00
911,1093,6235,0,6,NT$3.94,NT$1.62,2.00
567,1093,6235,0,6,NT$7.05,NT$2.61,3.00
1183,1093,6235,0,6,NT$6.16,NT$2.40,4.00
894,1093,6235,0,6,NT$1.71,NT$0.72,3.00
617,1093,6235,0,6,NT$2.32,NT$0.86,2.00
1033,1093,6235,0,6,NT$5.73,NT$1.83,3.00
1343,1093,6235,0,6,NT$5.74,NT$2.81,2.00
1557,1093,4030,0,6,NT$4.80,NT$2.30,4.00
575,1093,4030,0,6,NT$8.43,NT$2.87,3.00
404,1093,4030,0,6,NT$3.75,NT$1.61,3.00
88,1093,4030,0,6,NT$2.58,NT$0.93,3.00
1037,1093,4030,0,6,NT$2.32,NT$0.95,4.00
916,1093,1484,0,6,NT$7.71,NT$3.47,3.00
1332,1093,1484,0,6,NT$2.07,NT$0.75,3.00
84,1093,1484,0,6,NT$8.43,NT$4.13,3.00
712,1093,1484,0,6,NT$15.48,NT$7.43,4.00
1122,1093,7385,0,6,NT$2.22,NT$1.02,3.00
300,1093,7385,0,6,NT$8.82,NT$3.70,3.00
63,1093,7385,0,6,NT$5.90,NT$2.71,2.00
703,1093,4100,0,6,NT$5.94,NT$1.90,2.00
387,1093,4100,0,6,NT$9.64,NT$3.66,4.00
1336,1093,4100,0,6,NT$13.56,NT$4.07,4.00
614,1093,3451,0,6,NT$11.34,NT$3.74,3.00
1069,1093,3451,0,6,NT$1.71,NT$0.72,3.00
847,1093,3451,0,6,NT$11.52,NT$3.57,3.00
370,1093,3451,0,6,NT$1.84,NT$0.86,2.00
1386,1093,3451,0,6,NT$4.92,NT$2.41,3.00
1456,1093,3451,0,6,NT$5.49,NT$2.64,3.00
514,1093,3451,0,6,NT$3.62,NT$1.38,2.00
219,1093,1683,0,6,NT$7.56,NT$2.87,3.00
262,1093,1683,0,6,NT$6.70,NT$3.15,5.00
545,1093,1683,0,6,NT$5.80,NT$2.84,4.00
1254,1093,1683,0,6,NT$14.68,NT$4.70,4.00
1098,1093,1683,0,6,NT$6.95,NT$2.43,5.00
422,1093,1683,0,6,NT$11.01,NT$3.30,3.00
479,1093,1683,0,6,NT$4.30,NT$2.02,2.00
1454,1093,1683,0,6,NT$10.17,NT$4.98,3.00
469,1093,1389,0,6,NT$2.58,NT$0.80,2.00
725,1093,1389,0,6,NT$4.47,NT$1.48,3.00
1102,1093,1389,0,6,NT$3.80,NT$1.60,2.00
386,1093,1389,0,6,NT$6.69,NT$2.14,3.00
975,1093,1389,0,6,NT$15.04,NT$5.11,4.00
353,1093,1389,0,6,NT$4.71,NT$1.70,3.00
1495,1093,4398,0,6,NT$10.44,NT$4.49,3.00
1179,1093,4398,0,6,NT$7.89,NT$2.76,3.00
569,1093,4398,0,6,NT$9.48,NT$3.22,3.00
426,1093,4398,0,6,NT$1.80,NT$0.90,3.00
443,1093,4398,0,6,NT$2.66,NT$0.96,2.00
393,1093,4398,0,6,NT$2.24,NT$1.08,2.00
542,1093,4398,0,6,NT$4.53,NT$2.13,3.00
141,1093,10234,0,6,NT$7.86,NT$3.54,2.00
1277,1093,10234,0,6,NT$10.16,NT$4.37,4.00
1399,1093,10234,0,6,NT$5.34,NT$2.30,3.00
617,1093,10234,0,6,NT$3.48,NT$1.71,3.00
261,1093,10234,0,6,NT$10.14,NT$4.16,3.00
185,1093,10234,0,6,NT$2.28,NT$0.80,4.00
691,1093,10174,0,6,NT$8.55,NT$2.65,3.00
841,1093,10174,0,6,NT$5.55,NT$2.05,3.00
392,1093,10174,0,6,NT$3.90,NT$1.68,3.00
182,1093,10174,0,6,NT$5.52,NT$1.99,3.00
1351,1093,9266,0,6,NT$5.01,NT$1.65,3.00
421,1093,9266,0,6,NT$5.90,NT$2.66,2.00
824,1093,9266,0,6,NT$4.22,NT$1.90,2.00
442,1093,9266,0,6,NT$6.72,NT$2.02,3.00
32,1093,9266,0,6,NT$8.58,NT$3.17,3.00
847,1093,9266,0,6,NT$15.36,NT$7.07,4.00
1099,1093,1801,0,6,NT$16.20,NT$4.86,5.00
1155,1093,1801,0,6,NT$7.52,NT$3.16,4.00
180,1093,7647,0,6,NT$2.76,NT$1.10,4.00
383,1093,7647,0,6,NT$5.50,NT$2.53,2.00
600,1093,7647,0,6,NT$6.93,NT$2.70,3.00
1509,1093,7647,0,6,NT$11.92,NT$4.53,4.00
340,1093,7647,0,6,NT$1.26,NT$0.54,2.00
317,1093,7647,0,6,NT$6.54,NT$3.27,3.00
730,1093,4337,0,6,NT$6.88,NT$3.30,4.00
1506,1093,4337,0,6,NT$13.72,NT$6.72,4.00
304,1093,8635,0,6,NT$5.67,NT$2.66,3.00
813,1093,8635,0,6,NT$2.90,NT$1.33,2.00
1256,1093,8635,0,6,NT$4.88,NT$2.24,4.00
1485,1093,8635,0,6,NT$6.00,NT$1.92,4.00
1529,1093,8635,0,6,NT$13.08,NT$5.76,4.00
254,1093,8635,0,6,NT$1.68,NT$0.72,3.00
963,1093,8635,0,6,NT$7.20,NT$3.02,3.00
807,1093,8635,0,6,NT$5.64,NT$2.71,4.00
911,1093,7193,0,6,NT$5.91,NT$2.72,3.00
528,1093,7193,0,6,NT$3.84,NT$1.61,4.00
532,1093,7193,0,6,NT$11.61,NT$5.22,3.00
1348,1093,7193,0,6,NT$7.41,NT$2.45,3.00
46,1093,7193,0,6,NT$10.32,NT$4.44,3.00
456,1093,5538,0,6,NT$8.01,NT$3.84,3.00
1165,1093,5538,0,6,NT$11.28,NT$4.06,4.00
1321,1093,8260,0,6,NT$7.47,NT$3.51,3.00
1271,1093,8260,0,6,NT$10.50,NT$4.83,3.00
1421,1093,8260,0,6,NT$5.68,NT$2.61,2.00
971,1093,8260,0,6,NT$8.55,NT$2.74,3.00
761,1093,8260,0,6,NT$6.80,NT$2.99,4.00
978,1093,8260,0,6,NT$4.80,NT$2.06,3.00
329,1093,8260,0,6,NT$6.96,NT$2.99,4.00
1528,1093,1865,0,6,NT$4.88,NT$2.00,2.00
1451,1093,1865,0,6,NT$4.86,NT$1.94,3.00
1246,1073,8815,0,6,NT$3.08,NT$1.39,2.00
331,1073,8815,0,6,NT$5.66,NT$2.83,2.00
374,1073,8815,0,6,NT$5.96,NT$2.68,4.00
657,1073,8815,0,6,NT$6.36,NT$2.61,3.00
953,1073,8815,0,6,NT$5.48,NT$2.41,2.00
1032,1073,333,0,6,NT$2.20,NT$1.10,4.00
222,1073,333,0,6,NT$15.80,NT$6.64,4.00
678,1073,333,0,6,NT$11.07,NT$3.87,3.00
455,1073,333,0,6,NT$6.72,NT$2.76,4.00
1537,1073,333,0,6,NT$8.19,NT$3.85,3.00
994,1073,333,0,6,NT$1.58,NT$0.63,2.00
1065,1073,333,0,6,NT$3.76,NT$1.24,2.00
1545,1073,6124,0,6,NT$6.87,NT$2.47,3.00
629,1073,6124,0,6,NT$1.65,NT$0.83,3.00
259,1073,6124,0,6,NT$3.80,NT$1.33,2.00
542,1073,6124,0,6,NT$6.04,NT$2.48,4.00
1251,1073,6124,0,6,NT$10.74,NT$3.54,3.00
1095,1073,6124,0,6,NT$4.74,NT$2.18,3.00
1293,1073,2757,0,6,NT$7.20,NT$2.38,5.00
1364,1073,2757,0,6,NT$4.80,NT$1.92,3.00
334,1073,10061,0,6,NT$2.34,NT$1.15,3.00
438,1073,5144,0,6,NT$3.86,NT$1.43,2.00
1226,1073,5144,0,6,NT$11.84,NT$3.79,4.00
5,1073,5144,0,6,NT$6.57,NT$3.22,3.00
1380,1073,5144,0,6,NT$10.86,NT$3.37,3.00
371,1073,5144,0,6,NT$2.64,NT$1.06,4.00
1426,1073,5144,0,6,NT$7.48,NT$2.32,2.00
3,1073,8042,0,6,NT$2.49,NT$0.75,3.00
219,1073,8042,0,6,NT$7.56,NT$3.78,3.00
714,1073,8042,0,6,NT$5.40,NT$1.94,2.00
1517,1073,8042,0,6,NT$1.16,NT$0.56,2.00
1494,1073,8042,0,6,NT$5.04,NT$2.37,3.00
419,1073,8042,0,6,NT$10.71,NT$4.93,3.00
115,1073,8042,0,6,NT$1.30,NT$0.42,2.00
458,1073,9908,0,6,NT$6.00,NT$2.64,4.00
1140,1073,9908,0,6,NT$5.12,NT$2.05,2.00
652,1073,9908,0,6,NT$5.01,NT$1.80,3.00
583,1073,8475,0,6,NT$4.83,NT$1.64,3.00
1159,1073,8475,0,6,NT$11.34,NT$5.33,3.00
1402,1073,8475,0,6,NT$7.77,NT$3.57,3.00
400,1073,2760,0,6,NT$4.29,NT$1.63,3.00
150,1073,2760,0,6,NT$10.35,NT$3.83,3.00
959,1073,6254,0,6,NT$4.50,NT$1.40,3.00
444,1073,6254,0,6,NT$7.77,NT$2.33,3.00
433,1073,6254,0,6,NT$5.22,NT$1.88,3.00
50,1073,6254,0,6,NT$11.85,NT$5.69,3.00
1450,1073,9733,0,6,NT$5.54,NT$2.44,2.00
1333,1073,9733,0,6,NT$2.79,NT$0.89,3.00
125,1073,9733,0,6,NT$6.96,NT$2.92,3.00
220,1073,9733,0,6,NT$7.65,NT$2.60,3.00
663,1073,9733,0,6,NT$5.28,NT$1.58,3.00
1306,1073,9733,0,6,NT$4.94,NT$1.93,2.00
1350,1073,9733,0,6,NT$3.68,NT$1.77,4.00
464,1073,2969,0,6,NT$14.24,NT$4.84,4.00
1080,1073,2969,0,6,NT$6.57,NT$2.56,3.00
377,1073,2969,0,6,NT$6.30,NT$1.95,3.00
321,1073,8694,0,6,NT$4.82,NT$2.07,2.00
1096,1073,8694,0,6,NT$7.68,NT$3.84,3.00
1549,1073,3191,0,6,NT$4.56,NT$2.19,3.00
501,1073,3191,0,6,NT$4.35,NT$1.48,3.00
944,1073,3191,0,6,NT$3.52,NT$1.62,4.00
29,1073,3191,0,6,NT$5.34,NT$2.03,3.00
1216,1073,3191,0,6,NT$4.22,NT$1.60,2.00
1499,1073,3191,0,6,NT$5.56,NT$2.39,4.00
445,1073,3680,0,6,NT$13.84,NT$6.92,4.00
1526,1073,3680,0,6,NT$8.25,NT$2.97,5.00
983,1073,3680,0,6,NT$3.28,NT$1.02,4.00
1054,1073,3680,0,6,NT$7.40,NT$2.29,5.00
626,1073,8546,0,6,NT$6.45,NT$2.06,5.00
963,1073,8546,0,6,NT$9.60,NT$4.61,4.00
779,1073,8546,0,6,NT$5.43,NT$1.63,3.00
1329,1073,8546,0,6,NT$6.60,NT$2.18,4.00
825,1073,8546,0,6,NT$8.49,NT$3.65,3.00
1508,1073,8546,0,6,NT$14.16,NT$5.38,4.00
1019,1073,8546,0,6,NT$11.22,NT$4.60,3.00
1072,1073,7294,0,6,NT$7.80,NT$3.59,4.00
1155,1073,7294,0,6,NT$5.64,NT$2.54,3.00
906,1073,7294,0,6,NT$2.52,NT$0.78,4.00
97,1073,7294,0,6,NT$1.77,NT$0.65,3.00
966,1073,7294,0,6,NT$7.47,NT$2.24,3.00
330,1073,7294,0,6,NT$15.92,NT$7.80,4.00
267,1073,7294,0,6,NT$1.66,NT$0.58,2.00
783,1073,891,0,6,NT$4.94,NT$2.42,2.00
1293,1073,891,0,6,NT$2.88,NT$0.89,2.00
1322,1073,891,0,6,NT$9.60,NT$3.46,3.00
1307,1073,6849,0,6,NT$5.28,NT$2.43,4.00
1257,1073,6849,0,6,NT$5.82,NT$2.62,3.00
1407,1073,6849,0,6,NT$1.89,NT$0.85,3.00
958,1073,6849,0,6,NT$5.44,NT$1.69,4.00
748,1073,6849,0,6,NT$8.80,NT$3.78,4.00
964,1073,6849,0,6,NT$5.97,NT$2.51,3.00
315,1073,6849,0,6,NT$3.84,NT$1.57,4.00
1417,1073,442,0,6,NT$7.22,NT$2.89,2.00
1340,1073,442,0,6,NT$7.71,NT$3.01,3.00
63,1073,9428,0,6,NT$11.80,NT$4.37,4.00
705,1073,9428,0,6,NT$2.64,NT$0.82,3.00
749,1073,9428,0,6,NT$5.34,NT$1.92,2.00
1032,1073,9428,0,6,NT$2.20,NT$0.92,4.00
1327,1073,9428,0,6,NT$11.52,NT$3.92,3.00
1171,1073,9428,0,6,NT$9.54,NT$4.48,3.00
102,1073,2961,0,6,NT$7.35,NT$2.21,3.00
173,1073,2961,0,6,NT$5.72,NT$1.83,4.00
789,1073,2961,0,6,NT$10.86,NT$4.78,3.00
86,1073,2961,0,6,NT$11.88,NT$4.40,4.00
1456,1073,2194,0,6,NT$5.49,NT$1.76,3.00
520,1073,5289,0,6,NT$11.20,NT$5.60,4.00
