"product_id","time_id","warehouse_id","store_id","units_ordered","units_shipped","warehouse_sales","warehouse_cost","supply_time","store_invoice"
158,966,4,4,28.00,28,NT$13.71,NT$6.99,2,NT$8.18
853,966,4,4,22.00,22,NT$26.46,NT$15.61,3,NT$18.11
1057,966,4,4,85.00,85,NT$66.85,NT$20.06,2,NT$22.66
1273,966,4,4,82.00,82,NT$100.43,NT$47.20,3,NT$52.39
624,966,4,4,63.00,63,NT$48.04,NT$24.50,3,NT$27.44
72,960,4,4,93.00,93,NT$94.28,NT$52.80,2,NT$62.30
249,960,4,4,79.00,79,NT$57.78,NT$28.89,4,NT$34.09
133,960,4,4,16.00,16,NT$6.27,NT$3.20,3,NT$3.74
482,960,4,4,62.00,38,NT$9.71,NT$5.34,2,NT$6.19
992,960,4,4,100.00,100,NT$102.03,NT$33.67,3,NT$39.73
1435,960,4,4,78.00,78,NT$65.77,NT$23.68,3,NT$26.99
106,960,4,4,99.00,99,NT$126.01,NT$66.78,4,NT$73.46
149,960,4,4,80.00,80,NT$117.53,NT$66.99,3,NT$75.70
432,960,4,4,13.00,13,NT$11.61,NT$5.22,2,NT$6.16
1142,960,4,4,86.00,86,NT$111.63,NT$64.74,2,NT$75.10
986,960,4,4,21.00,21,NT$25.73,NT$11.83,1,NT$13.85
309,960,4,4,55.00,1,NT$2.17,NT$0.72,1,NT$0.85
366,960,4,4,64.00,64,NT$83.07,NT$39.04,2,NT$46.46
1342,960,4,4,95.00,95,NT$138.20,NT$77.39,3,NT$89.00
118,955,4,4,96.00,96,NT$61.09,NT$36.05,3,NT$41.09
1333,955,4,4,67.00,67,NT$35.52,NT$17.40,3,NT$20.36
391,955,4,4,28.00,28,NT$19.81,NT$6.93,4,NT$7.70
101,955,4,4,53.00,53,NT$16.79,NT$7.05,2,NT$8.18
1383,955,4,4,72.00,72,NT$78.32,NT$37.59,2,NT$44.36
241,955,4,4,72.00,72,NT$119.43,NT$46.58,3,NT$54.49
551,955,4,4,61.00,61,NT$66.58,NT$23.30,4,NT$25.86
96,981,4,4,35.00,35,NT$25.11,NT$14.31,4,NT$16.60
207,981,4,4,19.00,19,NT$7.30,NT$3.72,3,NT$4.10
290,981,4,4,78.00,78,NT$72.93,NT$22.61,2,NT$26.90
40,981,4,4,36.00,36,NT$11.76,NT$5.53,3,NT$6.30
789,981,4,4,40.00,40,NT$50.68,NT$23.82,4,NT$26.92
1245,981,4,4,57.00,57,NT$56.86,NT$25.02,4,NT$27.77
1023,981,4,4,55.00,55,NT$42.39,NT$14.84,3,NT$16.77
546,981,4,4,41.00,41,NT$63.83,NT$38.30,2,NT$42.51
3,981,4,4,74.00,74,NT$23.34,NT$9.34,4,NT$10.64
73,981,4,4,30.00,30,NT$38.45,NT$17.68,4,NT$19.81
690,981,4,4,26.00,26,NT$13.48,NT$5.93,1,NT$6.76
1545,981,4,4,17.00,17,NT$21.41,NT$8.78,3,NT$10.10
123,981,4,4,78.00,78,NT$113.82,NT$59.19,3,NT$65.70
54,1003,5,5,60.00,60,NT$56.26,NT$28.13,1,NT$33.19
1123,1003,5,5,25.00,25,NT$25.48,NT$12.49,1,NT$14.61
1446,1003,5,5,66.00,66,NT$39.09,NT$19.93,2,NT$21.93
64,1003,5,5,58.00,58,NT$45.76,NT$22.88,3,NT$26.31
1506,1003,5,5,95.00,95,NT$104.27,NT$53.18,1,NT$61.16
297,1003,5,5,89.00,89,NT$42.45,NT$25.05,3,NT$29.05
807,1003,5,5,68.00,68,NT$55.61,NT$18.35,2,NT$20.74
1250,1003,5,5,88.00,88,NT$74.13,NT$37.07,4,NT$44.11
1479,1003,5,5,69.00,69,NT$55.41,NT$29.92,2,NT$33.51
1523,1003,5,5,92.00,21,NT$13.43,NT$6.85,1,NT$8.01
247,1003,5,5,23.00,23,NT$22.11,NT$9.51,2,NT$10.46
1456,989,5,5,86.00,86,NT$73.97,NT$25.15,2,NT$29.42
86,989,5,5,44.00,44,NT$70.57,NT$35.28,3,NT$39.16
663,989,5,5,72.00,72,NT$72.23,NT$36.12,4,NT$40.09
906,989,5,5,89.00,89,NT$19.62,NT$10.79,4,NT$12.74
590,989,5,5,63.00,63,NT$46.20,NT$21.25,4,NT$25.08
1539,989,5,5,49.00,49,NT$82.45,NT$26.38,3,NT$31.40
1395,989,5,5,82.00,82,NT$142.72,NT$61.37,1,NT$72.42
1412,989,5,5,32.00,32,NT$26.35,NT$12.39,2,NT$14.74
1362,989,5,5,34.00,34,NT$25.33,NT$11.91,2,NT$13.21
1243,995,5,5,77.00,77,NT$36.34,NT$17.45,3,NT$20.24
288,995,5,5,89.00,89,NT$140.00,NT$56.00,1,NT$64.96
864,995,5,5,47.00,36,NT$21.12,NT$10.98,3,NT$12.96
694,995,5,5,19.00,19,NT$33.07,NT$17.20,3,NT$19.78
377,995,5,5,98.00,98,NT$119.36,NT$56.10,2,NT$66.76
1327,995,5,5,67.00,67,NT$131.21,NT$76.10,2,NT$89.80
38,995,5,5,25.00,14,NT$7.89,NT$3.08,4,NT$3.44
55,995,5,5,49.00,49,NT$75.46,NT$27.92,1,NT$31.83
5,995,5,5,87.00,87,NT$78.12,NT$46.87,2,NT$53.43
155,995,5,5,53.00,53,NT$62.60,NT$22.54,2,NT$25.24
454,991,5,5,12.00,11,NT$5.22,NT$2.40,2,NT$2.69
1149,991,5,5,90.00,90,NT$44.35,NT$26.17,2,NT$29.31
1353,991,5,5,25.00,25,NT$26.32,NT$12.63,1,NT$14.02
10,991,5,5,34.00,34,NT$19.79,NT$11.68,4,NT$13.31
920,991,5,5,80.00,80,NT$35.04,NT$19.62,3,NT$21.98
1309,991,5,5,92.00,92,NT$117.78,NT$48.29,1,NT$54.57
1286,991,5,5,55.00,55,NT$18.81,NT$7.34,1,NT$8.44
1288,981,6,6,30.00,30,NT$12.83,NT$5.26,1,NT$5.89
1532,981,6,6,29.00,15,NT$10.63,NT$5.21,1,NT$5.89
1215,981,6,6,17.00,17,NT$8.19,NT$3.36,2,NT$3.90
606,981,6,6,32.00,32,NT$50.88,NT$22.90,4,NT$26.79
462,981,6,6,93.00,93,NT$84.78,NT$48.32,4,NT$54.12
479,981,6,6,53.00,53,NT$37.60,NT$16.17,2,NT$18.43
429,981,6,6,78.00,78,NT$62.42,NT$31.84,3,NT$37.88
579,981,6,6,32.00,32,NT$13.55,NT$7.59,3,NT$8.57
129,981,6,6,97.00,97,NT$66.15,NT$31.75,4,NT$38.10
333,981,6,6,20.00,20,NT$11.35,NT$4.88,3,NT$5.56
331,978,6,6,64.00,48,NT$55.69,NT$18.94,2,NT$21.78
121,978,6,6,41.00,41,NT$59.87,NT$23.35,2,NT$26.38
337,978,6,6,15.00,15,NT$5.85,NT$3.45,2,NT$3.90
1247,978,6,6,91.00,91,NT$47.39,NT$21.80,4,NT$24.63
491,978,6,6,34.00,17,NT$33.42,NT$13.03,2,NT$15.38
54,978,6,6,90.00,90,NT$87.02,NT$35.68,1,NT$42.10
537,978,6,6,78.00,78,NT$64.08,NT$30.76,1,NT$36.60
647,978,6,6,33.00,33,NT$51.54,NT$26.29,1,NT$29.70
730,978,6,6,54.00,54,NT$43.65,NT$16.59,2,NT$18.41
481,978,6,6,35.00,35,NT$32.92,NT$13.83,1,NT$15.90
576,994,6,6,79.00,79,NT$19.36,NT$11.23,2,NT$12.80
1325,994,6,6,88.00,88,NT$39.01,NT$15.99,2,NT$17.75
222,994,6,6,26.00,26,NT$43.13,NT$16.39,2,NT$19.01
1559,994,6,6,61.00,26,NT$22.32,NT$11.16,4,NT$13.28
1082,994,6,6,30.00,30,NT$29.22,NT$16.36,4,NT$18.49
539,994,6,6,30.00,30,NT$49.37,NT$27.15,3,NT$32.31
609,994,6,6,19.00,19,NT$24.61,NT$12.55,3,NT$14.68
1226,994,6,6,78.00,78,NT$101.59,NT$32.51,2,NT$36.73
522,994,6,6,30.00,30,NT$24.45,NT$11.00,3,NT$13.20
659,994,6,6,34.00,28,NT$41.34,NT$23.57,2,NT$27.10
1076,994,6,6,60.00,60,NT$83.59,NT$41.80,3,NT$46.81
1084,996,6,6,88.00,88,NT$53.05,NT$29.18,3,NT$33.55
1340,996,6,6,94.00,94,NT$140.12,NT$78.47,3,NT$87.10
158,996,6,6,42.00,42,NT$35.83,NT$21.50,3,NT$24.73
1001,996,6,6,42.00,42,NT$49.74,NT$25.37,4,NT$28.16
31,996,6,6,14.00,14,NT$8.90,NT$3.65,2,NT$4.12
967,996,6,6,49.00,13,NT$4.12,NT$1.53,2,NT$1.71
131,996,6,6,59.00,59,NT$52.39,NT$27.24,2,NT$30.79
668,996,6,6,88.00,88,NT$131.42,NT$65.71,2,NT$75.57
774,985,6,6,98.00,98,NT$108.05,NT$63.75,4,NT$72.03
1084,985,6,6,59.00,59,NT$27.48,NT$12.37,2,NT$14.10
568,985,6,6,89.00,89,NT$168.93,NT$91.22,3,NT$100.35
557,985,6,6,43.00,43,NT$32.16,NT$9.65,3,NT$11.10
174,985,6,6,18.00,18,NT$14.77,NT$7.53,4,NT$8.36
178,985,6,6,25.00,25,NT$14.96,NT$6.73,3,NT$7.74
994,985,6,6,60.00,60,NT$18.01,NT$10.09,1,NT$11.50
1250,985,6,6,18.00,18,NT$17.88,NT$7.33,2,NT$8.65
933,1017,6,6,48.00,11,NT$16.73,NT$7.36,3,NT$8.32
656,1017,6,6,66.00,66,NT$109.26,NT$62.28,1,NT$68.51
1073,1017,6,6,95.00,21,NT$42.02,NT$24.37,3,NT$27.05
1383,1017,6,6,39.00,39,NT$33.33,NT$14.33,3,NT$16.91
867,1017,6,6,29.00,26,NT$24.44,NT$12.46,3,NT$14.58
856,1017,6,6,78.00,78,NT$82.02,NT$26.25,2,NT$29.66
473,1017,6,6,36.00,36,NT$13.67,NT$6.42,3,NT$7.07
63,1017,6,6,40.00,40,NT$54.28,NT$25.51,4,NT$30.61
879,1017,6,6,57.00,57,NT$20.25,NT$8.91,4,NT$10.42
1549,1017,6,6,55.00,55,NT$30.10,NT$10.53,3,NT$12.32
367,1017,6,6,41.00,41,NT$61.53,NT$35.69,2,NT$40.68
796,1017,6,6,68.00,68,NT$49.37,NT$18.76,4,NT$21.95
240,1017,6,6,23.00,23,NT$6.73,NT$2.96,4,NT$3.49
1455,1034,6,6,16.00,16,NT$19.84,NT$10.71,1,NT$12.64
179,1034,6,6,74.00,74,NT$85.47,NT$39.32,2,NT$43.64
889,1034,6,6,42.00,42,NT$35.16,NT$18.64,3,NT$21.62
733,1034,6,6,19.00,19,NT$21.49,NT$10.31,2,NT$11.97
56,1034,6,6,13.00,13,NT$5.35,NT$3.00,3,NT$3.45
112,1034,6,6,82.00,82,NT$50.04,NT$29.52,2,NT$33.06
1089,1034,6,6,79.00,59,NT$67.04,NT$20.78,2,NT$24.11
133,1034,6,6,79.00,79,NT$27.65,NT$9.40,1,NT$11.09
198,1025,6,6,94.00,54,NT$15.40,NT$4.93,2,NT$5.77
81,1025,6,6,84.00,84,NT$60.83,NT$32.24,2,NT$37.72
431,1025,6,6,71.00,71,NT$29.99,NT$14.10,3,NT$16.49
941,1025,6,6,13.00,13,NT$28.24,NT$14.12,3,NT$16.52
1384,1025,6,6,59.00,35,NT$30.58,NT$16.51,2,NT$19.16
54,1025,6,6,97.00,97,NT$159.16,NT$50.93,3,NT$59.59
753,1023,6,6,51.00,51,NT$34.70,NT$19.43,3,NT$21.57
757,1023,6,6,27.00,9,NT$6.75,NT$2.23,3,NT$2.47
14,1023,6,6,38.00,38,NT$43.27,NT$16.44,2,NT$19.57
270,1023,6,6,11.00,11,NT$9.86,NT$5.72,3,NT$6.80
646,1023,6,6,88.00,88,NT$55.19,NT$24.84,4,NT$28.81
1489,1023,6,6,25.00,25,NT$22.06,NT$11.69,2,NT$13.79
520,1023,6,6,71.00,51,NT$42.84,NT$24.85,2,NT$29.07
1456,1023,6,6,18.00,18,NT$19.76,NT$7.12,3,NT$8.47
619,1023,6,6,87.00,87,NT$109.62,NT$42.75,2,NT$49.16
1156,1023,6,6,84.00,84,NT$70.32,NT$33.76,3,NT$37.47
1519,1023,6,6,89.00,89,NT$23.07,NT$6.92,3,NT$7.89
1163,1023,6,6,88.00,88,NT$29.59,NT$14.20,2,NT$16.62
1086,1023,6,6,95.00,95,NT$112.96,NT$59.87,2,NT$70.05
815,1016,6,6,100.00,100,NT$48.76,NT$23.89,1,NT$28.19
1377,1016,6,6,42.00,42,NT$67.75,NT$39.97,3,NT$43.97
422,1016,6,6,88.00,88,NT$145.33,NT$52.32,3,NT$61.74
998,1016,6,6,90.00,90,NT$65.25,NT$23.49,3,NT$26.78
828,1016,6,6,81.00,65,NT$26.83,NT$12.07,3,NT$13.89
511,1016,6,6,11.00,11,NT$3.89,NT$2.10,4,NT$2.37
1460,1016,6,6,82.00,74,NT$53.59,NT$25.19,2,NT$30.23
172,1016,6,6,52.00,52,NT$75.96,NT$41.02,2,NT$45.53
603,1050,6,6,24.00,24,NT$16.24,NT$9.58,3,NT$11.11
20,1050,6,6,76.00,76,NT$69.72,NT$24.40,1,NT$29.28
623,1050,6,6,53.00,53,NT$38.16,NT$22.51,3,NT$24.77
786,1050,6,6,47.00,47,NT$18.24,NT$6.93,1,NT$8.25
1029,1050,6,6,26.00,26,NT$15.72,NT$6.45,3,NT$7.48
713,1050,6,6,23.00,23,NT$37.40,NT$21.69,1,NT$24.73
103,1050,6,6,94.00,3,NT$0.91,NT$0.41,2,NT$0.46
374,1050,6,6,45.00,45,NT$33.53,NT$19.78,2,NT$22.35
390,1050,6,6,47.00,47,NT$56.25,NT$33.19,3,NT$38.17
319,1043,6,6,96.00,40,NT$36.48,NT$13.50,4,NT$14.85
508,1043,6,6,17.00,17,NT$38.01,NT$17.87,2,NT$20.55
1085,1043,6,6,25.00,25,NT$19.60,NT$11.56,2,NT$12.95
1328,1043,6,6,50.00,5,NT$6.33,NT$2.66,4,NT$3.06
1012,1043,6,6,81.00,81,NT$87.19,NT$46.21,3,NT$51.29
402,1043,6,6,42.00,3,NT$1.32,NT$0.50,4,NT$0.59
259,1043,6,6,40.00,40,NT$35.72,NT$19.29,3,NT$21.41
275,1043,6,6,23.00,23,NT$39.86,NT$14.75,3,NT$17.55
225,1043,6,6,48.00,48,NT$82.16,NT$45.19,2,NT$54.22
375,1043,6,6,82.00,82,NT$75.11,NT$29.29,2,NT$33.39
1484,1043,6,6,19.00,19,NT$6.40,NT$2.30,1,NT$2.74
471,1048,6,6,24.00,24,NT$6.77,NT$2.84,2,NT$3.30
554,1048,6,6,33.00,33,NT$53.88,NT$20.48,1,NT$23.96
305,1048,6,6,94.00,94,NT$114.72,NT$66.54,4,NT$79.84
1054,1048,6,6,55.00,55,NT$26.86,NT$11.82,2,NT$13.47
365,1048,6,6,85.00,85,NT$185.13,NT$98.12,3,NT$117.74
1287,1048,6,6,15.00,15,NT$11.13,NT$6.57,3,NT$7.29
810,1048,6,6,14.00,14,NT$3.03,NT$1.52,4,NT$1.67
681,1048,6,6,93.00,93,NT$96.26,NT$43.31,2,NT$49.81
454,1062,6,6,13.00,13,NT$4.47,NT$1.70,3,NT$1.99
243,1062,6,6,30.00,30,NT$33.55,NT$12.08,3,NT$13.77
460,1062,6,6,28.00,28,NT$25.70,NT$14.39,2,NT$16.40
1370,1062,6,6,14.00,14,NT$12.00,NT$6.12,1,NT$6.85
200,1062,6,6,47.00,47,NT$59.78,NT$18.53,3,NT$21.13
177,1062,6,6,87.00,87,NT$80.88,NT$28.31,3,NT$32.55
660,1062,6,6,89.00,89,NT$94.70,NT$33.14,3,NT$38.78
770,1062,6,6,80.00,80,NT$83.45,NT$26.70,3,NT$31.78
853,1062,6,6,51.00,51,NT$94.98,NT$48.44,3,NT$54.25
604,1062,6,6,36.00,36,NT$17.10,NT$6.33,1,NT$7.34
1353,1062,6,6,66.00,66,NT$88.70,NT$34.59,3,NT$38.40
768,1059,6,6,58.00,58,NT$94.45,NT$37.78,3,NT$44.58
839,1059,6,6,39.00,39,NT$13.13,NT$5.51,2,NT$6.51
1455,1059,6,6,56.00,56,NT$75.09,NT$45.05,4,NT$50.91
751,1059,6,6,64.00,64,NT$82.69,NT$34.73,3,NT$39.25
889,1059,6,6,89.00,89,NT$71.65,NT$22.21,3,NT$24.88
1305,1059,6,6,98.00,98,NT$25.14,NT$11.06,2,NT$12.83
1201,1059,6,6,36.00,36,NT$67.94,NT$28.53,3,NT$32.53
685,1059,6,6,71.00,71,NT$44.54,NT$24.94,3,NT$28.43
1088,1059,6,6,11.00,11,NT$15.34,NT$8.28,3,NT$9.61
291,1059,6,6,49.00,49,NT$51.13,NT$24.03,4,NT$27.15
295,1059,6,6,39.00,39,NT$45.02,NT$24.31,1,NT$27.23
1111,1059,6,6,73.00,73,NT$29.61,NT$13.32,3,NT$15.32
1367,1059,6,6,41.00,41,NT$46.84,NT$24.82,3,NT$29.79
185,1059,6,6,18.00,4,NT$1.09,NT$0.66,3,NT$0.72
1422,1072,6,6,56.00,56,NT$59.94,NT$29.97,3,NT$34.47
440,1072,6,6,99.00,99,NT$36.48,NT$19.34,1,NT$22.24
683,1072,6,6,93.00,93,NT$110.48,NT$34.25,3,NT$40.07
367,1072,6,6,72.00,72,NT$128.15,NT$43.57,2,NT$49.67
1316,1072,6,6,69.00,69,NT$20.09,NT$8.64,3,NT$10.28
1172,1072,6,6,74.00,74,NT$116.84,NT$64.26,3,NT$72.62
1189,1072,6,6,67.00,15,NT$4.67,NT$2.01,1,NT$2.35
1139,1072,6,6,21.00,7,NT$8.61,NT$5.17,3,NT$5.84
1289,1072,6,6,69.00,28,NT$11.18,NT$5.70,2,NT$6.79
839,1072,6,6,90.00,90,NT$29.70,NT$13.66,4,NT$15.98
629,1072,6,6,33.00,33,NT$9.80,NT$5.49,2,NT$6.53
846,1072,6,6,79.00,79,NT$56.74,NT$18.72,3,NT$21.91
196,1072,6,6,81.00,81,NT$110.04,NT$36.31,3,NT$41.03
1474,1085,6,6,61.00,61,NT$40.66,NT$23.99,3,NT$27.35
1091,1085,6,6,84.00,84,NT$95.69,NT$37.32,1,NT$43.29
681,1085,6,6,92.00,92,NT$80.41,NT$41.81,1,NT$48.50
1497,1085,6,6,27.00,27,NT$32.87,NT$13.15,4,NT$15.12
608,1085,6,6,36.00,36,NT$7.83,NT$2.51,1,NT$2.78
571,1085,6,6,63.00,63,NT$33.86,NT$17.27,4,NT$20.21
1414,1085,6,6,99.00,11,NT$6.34,NT$3.30,4,NT$3.82
858,1085,6,6,30.00,30,NT$25.97,NT$14.55,4,NT$17.31
1380,1085,6,6,29.00,24,NT$40.83,NT$19.19,1,NT$21.30
958,1085,6,6,33.00,33,NT$18.85,NT$5.65,1,NT$6.50
1081,1085,6,6,84.00,84,NT$75.78,NT$43.95,3,NT$49.66
298,1085,6,6,96.00,96,NT$105.96,NT$44.50,1,NT$50.29
1366,1075,6,6,51.00,51,NT$43.64,NT$25.31,2,NT$30.12
250,1075,6,6,92.00,66,NT$102.56,NT$40.00,4,NT$47.20
479,1075,6,6,82.00,75,NT$87.08,NT$33.96,4,NT$40.41
523,1075,6,6,50.00,50,NT$47.30,NT$17.50,1,NT$19.25
806,1075,6,6,88.00,29,NT$45.24,NT$23.52,1,NT$27.76
1516,1075,6,6,35.00,35,NT$43.51,NT$20.89,3,NT$23.39
1360,1075,6,6,70.00,17,NT$24.27,NT$13.35,1,NT$14.95
683,1075,6,6,17.00,17,NT$15.42,NT$7.09,2,NT$8.09
739,1075,6,6,70.00,70,NT$71.64,NT$31.52,1,NT$36.56
157,1075,6,6,19.00,19,NT$26.90,NT$9.95,2,NT$11.25
346,1075,6,6,74.00,74,NT$59.61,NT$21.46,3,NT$24.04
405,1091,6,6,14.00,2,NT$3.32,NT$1.03,1,NT$1.19
1515,1091,6,6,34.00,34,NT$15.33,NT$5.37,4,NT$6.44
1305,1091,6,6,34.00,34,NT$6.59,NT$3.69,1,NT$4.28
1521,1091,6,6,22.00,22,NT$5.08,NT$2.64,3,NT$2.93
872,1091,6,6,81.00,81,NT$69.40,NT$22.90,2,NT$27.48
116,1091,6,6,39.00,39,NT$52.64,NT$25.27,3,NT$29.56
1238,1091,6,6,68.00,68,NT$35.99,NT$17.63,4,NT$20.63
34,1071,6,6,39.00,35,NT$28.98,NT$16.23,1,NT$19.31
1437,1071,6,6,25.00,25,NT$14.79,NT$7.10,2,NT$8.45
761,1071,6,6,79.00,79,NT$47.01,NT$22.09,1,NT$24.52
1231,1071,6,6,27.00,27,NT$32.05,NT$12.50,3,NT$13.88
234,1071,6,6,83.00,83,NT$116.53,NT$44.28,3,NT$52.70
838,1071,6,6,33.00,33,NT$40.02,NT$12.81,1,NT$14.47
1414,1071,6,6,25.00,25,NT$19.10,NT$7.64,2,NT$9.01
1244,1071,6,6,68.00,68,NT$27.98,NT$11.75,3,NT$13.86
927,1071,6,6,56.00,56,NT$11.29,NT$5.53,1,NT$6.47
317,1071,6,6,35.00,35,NT$44.25,NT$23.01,3,NT$26.00
588,1071,6,6,56.00,56,NT$40.53,NT$12.57,2,NT$14.07
604,1071,6,6,37.00,37,NT$15.26,NT$6.56,1,NT$7.55
555,1071,6,6,59.00,59,NT$59.47,NT$18.44,4,NT$21.57
1011,743,7,7,34.00,34,NT$47.42,NT$19.44,2,NT$22.75
495,743,7,7,45.00,45,NT$27.38,NT$15.06,3,NT$17.77
899,743,7,7,99.00,99,NT$98.84,NT$52.39,3,NT$62.86
102,743,7,7,47.00,47,NT$65.64,NT$30.19,4,NT$35.33
106,743,7,7,13.00,13,NT$18.47,NT$8.31,4,NT$9.56
922,743,7,7,53.00,53,NT$59.03,NT$27.74,2,NT$32.74
1178,743,7,7,39.00,39,NT$63.39,NT$27.89,3,NT$31.52
1554,743,7,7,82.00,82,NT$118.72,NT$55.80,4,NT$63.05
838,743,7,7,76.00,76,NT$96.08,NT$52.84,2,NT$60.77
1428,743,7,7,55.00,55,NT$112.52,NT$65.26,2,NT$73.09
805,743,7,7,76.00,54,NT$69.98,NT$36.39,2,NT$41.85
1527,743,7,7,52.00,52,NT$88.16,NT$29.09,3,NT$34.33
145,744,7,7,38.00,27,NT$30.03,NT$14.42,3,NT$16.87
28,744,7,7,47.00,47,NT$55.13,NT$25.36,2,NT$28.40
378,744,7,7,59.00,59,NT$29.47,NT$17.68,3,NT$20.51
888,744,7,7,23.00,23,NT$9.31,NT$5.40,3,NT$6.32
917,744,7,7,61.00,61,NT$34.84,NT$17.77,1,NT$20.26
1560,744,7,7,27.00,27,NT$17.71,NT$8.86,1,NT$10.01
45,744,7,7,67.00,67,NT$20.60,NT$10.50,2,NT$12.29
328,744,7,7,59.00,59,NT$28.25,NT$14.41,4,NT$16.14
1037,744,7,7,36.00,36,NT$8.98,NT$4.67,2,NT$5.18
467,744,7,7,24.00,24,NT$39.32,NT$23.59,3,NT$26.66
1350,744,7,7,69.00,29,NT$8.80,NT$4.49,2,NT$5.34
261,744,7,7,90.00,90,NT$152.10,NT$69.97,4,NT$81.86
1237,744,7,7,33.00,33,NT$49.01,NT$27.44,2,NT$32.66
1427,744,7,7,79.00,79,NT$108.50,NT$35.80,3,NT$41.89
444,744,7,7,81.00,81,NT$115.38,NT$38.08,3,NT$43.03
1479,756,7,7,62.00,62,NT$28.06,NT$16.56,3,NT$18.87
1096,756,7,7,84.00,84,NT$68.81,NT$26.84,1,NT$31.13
686,756,7,7,92.00,92,NT$63.63,NT$33.09,1,NT$38.38
1502,756,7,7,27.00,27,NT$28.07,NT$11.23,4,NT$12.91
613,756,7,7,27.00,27,NT$28.50,NT$16.25,4,NT$19.49
575,756,7,7,48.00,48,NT$51.25,NT$23.58,3,NT$27.11
1418,756,7,7,84.00,84,NT$73.03,NT$27.75,4,NT$32.19
863,756,7,7,48.00,37,NT$39.69,NT$21.04,3,NT$24.82
1385,756,7,7,20.00,14,NT$14.78,NT$6.51,4,NT$7.81
962,756,7,7,23.00,23,NT$16.77,NT$9.56,4,NT$10.90
1085,756,7,7,75.00,75,NT$97.44,NT$53.59,3,NT$60.02
303,756,7,7,87.00,87,NT$78.56,NT$30.64,4,NT$34.32
1203,742,7,7,99.00,99,NT$56.37,NT$32.69,3,NT$38.58
88,742,7,7,86.00,86,NT$36.24,NT$18.85,4,NT$22.43
317,742,7,7,29.00,29,NT$18.97,NT$10.43,3,NT$12.41
361,742,7,7,74.00,74,NT$33.45,NT$13.04,3,NT$15.65
644,742,7,7,76.00,72,NT$19.42,NT$7.18,3,NT$8.55
1353,742,7,7,91.00,91,NT$71.34,NT$28.54,3,NT$33.10
1197,742,7,7,21.00,21,NT$30.99,NT$17.67,1,NT$19.61
521,742,7,7,92.00,92,NT$103.53,NT$61.08,3,NT$69.63
577,742,7,7,19.00,19,NT$19.91,NT$9.36,2,NT$11.14
1553,742,7,7,93.00,93,NT$79.57,NT$47.74,2,NT$55.38
779,745,7,7,13.00,1,NT$0.91,NT$0.49,3,NT$0.56
196,745,7,7,92.00,92,NT$68.17,NT$21.82,4,NT$25.96
385,745,7,7,45.00,45,NT$25.97,NT$8.83,3,NT$10.51
962,745,7,7,33.00,30,NT$23.00,NT$7.13,1,NT$7.84
1205,745,7,7,80.00,80,NT$91.52,NT$46.68,1,NT$56.01
889,745,7,7,67.00,67,NT$57.17,NT$21.73,3,NT$23.90
279,745,7,7,99.00,99,NT$97.71,NT$46.90,2,NT$51.59
136,745,7,7,55.00,55,NT$112.81,NT$62.05,3,NT$68.87
1078,777,7,7,25.00,25,NT$22.96,NT$10.10,3,NT$11.82
81,777,7,7,73.00,6,NT$7.54,NT$3.32,1,NT$3.88
684,777,7,7,64.00,64,NT$26.11,NT$10.97,4,NT$13.05
1261,777,7,7,12.00,12,NT$4.10,NT$1.44,2,NT$1.71
1090,777,7,7,68.00,68,NT$68.71,NT$22.68,3,NT$26.76
774,777,7,7,19.00,19,NT$19.55,NT$11.14,4,NT$12.37
164,777,7,7,11.00,11,NT$16.99,NT$5.95,2,NT$6.90
435,777,7,7,48.00,48,NT$77.43,NT$27.10,3,NT$31.44
451,777,7,7,42.00,42,NT$42.61,NT$18.75,4,NT$21.56
401,777,7,7,21.00,21,NT$7.79,NT$3.66,3,NT$4.10
556,778,7,7,28.00,28,NT$31.85,NT$15.61,2,NT$18.57
506,778,7,7,82.00,82,NT$108.63,NT$51.06,1,NT$56.67
656,778,7,7,30.00,30,NT$38.12,NT$15.25,2,NT$17.99
1351,778,7,7,80.00,80,NT$68.14,NT$25.21,2,NT$29.24
1555,778,7,7,30.00,30,NT$40.71,NT$12.62,1,NT$14.26
213,778,7,7,22.00,22,NT$5.91,NT$2.31,1,NT$2.65
1122,778,7,7,65.00,65,NT$15.87,NT$6.51,3,NT$7.48
1511,778,7,7,59.00,59,NT$22.66,NT$11.10,2,NT$12.99
1488,778,7,7,38.00,38,NT$52.46,NT$27.81,3,NT$31.70
441,783,7,7,79.00,70,NT$21.15,NT$8.04,4,NT$9.48
391,783,7,7,46.00,46,NT$32.54,NT$11.71,1,NT$12.89
541,783,7,7,84.00,25,NT$27.73,NT$14.14,4,NT$16.55
91,783,7,7,31.00,31,NT$29.08,NT$13.67,3,NT$15.31
295,783,7,7,66.00,66,NT$121.49,NT$70.47,2,NT$83.15
512,783,7,7,24.00,13,NT$15.32,NT$7.05,2,NT$8.10
1007,783,7,7,67.00,67,NT$63.88,NT$27.47,4,NT$31.86
251,783,7,7,15.00,15,NT$17.20,NT$6.19,2,NT$7.00
1298,788,7,7,72.00,5,NT$3.95,NT$1.70,1,NT$1.87
982,788,7,7,64.00,64,NT$110.59,NT$45.34,2,NT$50.78
372,788,7,7,12.00,12,NT$16.72,NT$5.68,2,NT$6.76
228,788,7,7,67.00,40,NT$10.17,NT$5.19,4,NT$5.70
