"store_id","account_id","exp_date","time_id","category_id","currency_id","amount"
3,4400,1998/1/1 00:00:00,732,"ACTUAL",1,NT$213.05
3,4400,1998/2/1 00:00:00,763,"ACTUAL",1,NT$213.05
3,4400,1998/3/1 00:00:00,791,"ACTUAL",1,NT$213.05
3,4400,1998/4/1 00:00:00,822,"ACTUAL",1,NT$213.05
3,4400,1998/5/1 00:00:00,852,"ACTUAL",1,NT$213.05
3,4400,1998/6/1 00:00:00,883,"ACTUAL",1,NT$213.05
3,4400,1998/7/1 00:00:00,913,"ACTUAL",1,NT$213.05
3,4400,1998/8/1 00:00:00,944,"ACTUAL",1,NT$213.05
3,4400,1998/9/1 00:00:00,975,"ACTUAL",1,NT$213.05
3,4400,1998/10/1 00:00:00,1005,"ACTUAL",1,NT$213.05
3,4400,1998/11/1 00:00:00,1036,"ACTUAL",1,NT$213.05
3,4400,1998/12/1 00:00:00,1066,"ACTUAL",1,NT$213.05
4,4100,1997/1/1 00:00:00,367,"ACTUAL",2,NT$0.00
4,4100,1997/2/1 00:00:00,398,"ACTUAL",2,NT$0.00
4,4100,1997/3/1 00:00:00,426,"ACTUAL",2,NT$0.00
4,4100,1997/4/1 00:00:00,457,"ACTUAL",2,NT$0.00
4,4100,1997/5/1 00:00:00,487,"ACTUAL",2,NT$0.00
4,4100,1997/6/1 00:00:00,518,"ACTUAL",2,NT$0.00
4,4100,1997/7/1 00:00:00,548,"ACTUAL",2,NT$0.00
4,4100,1997/8/1 00:00:00,579,"ACTUAL",2,NT$0.00
4,4100,1997/9/1 00:00:00,610,"ACTUAL",2,NT$0.00
4,4100,1997/10/1 00:00:00,640,"ACTUAL",2,NT$0.00
4,4100,1997/11/1 00:00:00,671,"ACTUAL",2,NT$0.00
4,4100,1997/12/1 00:00:00,701,"ACTUAL",2,NT$0.00
4,4100,1998/1/1 00:00:00,732,"ACTUAL",2,NT$758.30
4,4100,1998/2/1 00:00:00,763,"ACTUAL",2,NT$758.30
4,4100,1998/3/1 00:00:00,791,"ACTUAL",2,NT$758.30
4,4100,1998/4/1 00:00:00,822,"ACTUAL",2,NT$758.30
4,4100,1998/5/1 00:00:00,852,"ACTUAL",2,NT$758.30
4,4100,1998/6/1 00:00:00,883,"ACTUAL",2,NT$758.30
4,4100,1998/7/1 00:00:00,913,"ACTUAL",2,NT$758.30
4,4100,1998/8/1 00:00:00,944,"ACTUAL",2,NT$758.30
4,4100,1998/9/1 00:00:00,975,"ACTUAL",2,NT$758.30
4,4100,1998/10/1 00:00:00,1005,"ACTUAL",2,NT$758.30
4,4100,1998/11/1 00:00:00,1036,"ACTUAL",2,NT$758.30
4,4100,1998/12/1 00:00:00,1066,"ACTUAL",2,NT$758.30
4,4200,1997/1/1 00:00:00,367,"ACTUAL",2,NT$0.00
4,4200,1997/2/1 00:00:00,398,"ACTUAL",2,NT$0.00
4,4200,1997/3/1 00:00:00,426,"ACTUAL",2,NT$0.00
4,4200,1997/4/1 00:00:00,457,"ACTUAL",2,NT$0.00
4,4200,1997/5/1 00:00:00,487,"ACTUAL",2,NT$0.00
4,4200,1997/6/1 00:00:00,518,"ACTUAL",2,NT$0.00
4,4200,1997/7/1 00:00:00,548,"ACTUAL",2,NT$0.00
4,4200,1997/8/1 00:00:00,579,"ACTUAL",2,NT$0.00
4,4200,1997/9/1 00:00:00,610,"ACTUAL",2,NT$0.00
4,4200,1997/10/1 00:00:00,640,"ACTUAL",2,NT$0.00
4,4200,1997/11/1 00:00:00,671,"ACTUAL",2,NT$0.00
4,4200,1997/12/1 00:00:00,701,"ACTUAL",2,NT$0.00
4,4200,1998/1/1 00:00:00,732,"ACTUAL",2,NT$1895.75
4,4200,1998/2/1 00:00:00,763,"ACTUAL",2,NT$1895.75
4,4200,1998/3/1 00:00:00,791,"ACTUAL",2,NT$1895.75
4,4200,1998/4/1 00:00:00,822,"ACTUAL",2,NT$1895.75
4,4200,1998/5/1 00:00:00,852,"ACTUAL",2,NT$1895.75
4,4200,1998/6/1 00:00:00,883,"ACTUAL",2,NT$1895.75
4,4200,1998/7/1 00:00:00,913,"ACTUAL",2,NT$1895.75
4,4200,1998/8/1 00:00:00,944,"ACTUAL",2,NT$1895.75
4,4200,1998/9/1 00:00:00,975,"ACTUAL",2,NT$1895.75
4,4200,1998/10/1 00:00:00,1005,"ACTUAL",2,NT$1895.75
4,4200,1998/11/1 00:00:00,1036,"ACTUAL",2,NT$1895.75
4,4200,1998/12/1 00:00:00,1066,"ACTUAL",2,NT$1895.75
4,4300,1997/1/1 00:00:00,367,"ACTUAL",2,NT$0.00
4,4300,1997/2/1 00:00:00,398,"ACTUAL",2,NT$0.00
4,4300,1997/3/1 00:00:00,426,"ACTUAL",2,NT$0.00
4,4300,1997/4/1 00:00:00,457,"ACTUAL",2,NT$0.00
4,4300,1997/5/1 00:00:00,487,"ACTUAL",2,NT$0.00
4,4300,1997/6/1 00:00:00,518,"ACTUAL",2,NT$0.00
4,4300,1997/7/1 00:00:00,548,"ACTUAL",2,NT$0.00
4,4300,1997/8/1 00:00:00,579,"ACTUAL",2,NT$0.00
4,4300,1997/9/1 00:00:00,610,"ACTUAL",2,NT$0.00
4,4300,1997/10/1 00:00:00,640,"ACTUAL",2,NT$0.00
4,4300,1997/11/1 00:00:00,671,"ACTUAL",2,NT$0.00
4,4300,1997/12/1 00:00:00,701,"ACTUAL",2,NT$0.00
4,4300,1998/1/1 00:00:00,732,"ACTUAL",2,NT$3000.00
4,4300,1998/2/1 00:00:00,763,"ACTUAL",2,NT$3000.00
4,4300,1998/3/1 00:00:00,791,"ACTUAL",2,NT$3000.00
4,4300,1998/4/1 00:00:00,822,"ACTUAL",2,NT$3000.00
4,4300,1998/5/1 00:00:00,852,"ACTUAL",2,NT$3000.00
4,4300,1998/6/1 00:00:00,883,"ACTUAL",2,NT$3000.00
4,4300,1998/7/1 00:00:00,913,"ACTUAL",2,NT$3000.00
4,4300,1998/8/1 00:00:00,944,"ACTUAL",2,NT$3000.00
4,4300,1998/9/1 00:00:00,975,"ACTUAL",2,NT$3100.00
4,4300,1998/10/1 00:00:00,1005,"ACTUAL",2,NT$3100.00
4,4300,1998/11/1 00:00:00,1036,"ACTUAL",2,NT$3100.00
4,4300,1998/12/1 00:00:00,1066,"ACTUAL",2,NT$3100.00
4,4400,1997/1/1 00:00:00,367,"ACTUAL",2,NT$0.00
4,4400,1997/2/1 00:00:00,398,"ACTUAL",2,NT$0.00
4,4400,1997/3/1 00:00:00,426,"ACTUAL",2,NT$0.00
4,4400,1997/4/1 00:00:00,457,"ACTUAL",2,NT$0.00
4,4400,1997/5/1 00:00:00,487,"ACTUAL",2,NT$0.00
4,4400,1997/6/1 00:00:00,518,"ACTUAL",2,NT$0.00
4,4400,1997/7/1 00:00:00,548,"ACTUAL",2,NT$0.00
4,4400,1997/8/1 00:00:00,579,"ACTUAL",2,NT$0.00
4,4400,1997/9/1 00:00:00,610,"ACTUAL",2,NT$0.00
4,4400,1997/10/1 00:00:00,640,"ACTUAL",2,NT$0.00
4,4400,1997/11/1 00:00:00,671,"ACTUAL",2,NT$0.00
4,4400,1997/12/1 00:00:00,701,"ACTUAL",2,NT$0.00
4,4400,1998/1/1 00:00:00,732,"ACTUAL",2,NT$1895.75
4,4400,1998/2/1 00:00:00,763,"ACTUAL",2,NT$1895.75
4,4400,1998/3/1 00:00:00,791,"ACTUAL",2,NT$1895.75
4,4400,1998/4/1 00:00:00,822,"ACTUAL",2,NT$1895.75
4,4400,1998/5/1 00:00:00,852,"ACTUAL",2,NT$1895.75
4,4400,1998/6/1 00:00:00,883,"ACTUAL",2,NT$1895.75
4,4400,1998/7/1 00:00:00,913,"ACTUAL",2,NT$1895.75
4,4400,1998/8/1 00:00:00,944,"ACTUAL",2,NT$1895.75
4,4400,1998/9/1 00:00:00,975,"ACTUAL",2,NT$1895.75
4,4400,1998/10/1 00:00:00,1005,"ACTUAL",2,NT$1895.75
4,4400,1998/11/1 00:00:00,1036,"ACTUAL",2,NT$1895.75
4,4400,1998/12/1 00:00:00,1066,"ACTUAL",2,NT$1895.75
5,4100,1997/1/1 00:00:00,367,"ACTUAL",2,NT$0.00
5,4100,1997/2/1 00:00:00,398,"ACTUAL",2,NT$0.00
5,4100,1997/3/1 00:00:00,426,"ACTUAL",2,NT$0.00
5,4100,1997/4/1 00:00:00,457,"ACTUAL",2,NT$0.00
5,4100,1997/5/1 00:00:00,487,"ACTUAL",2,NT$0.00
5,4100,1997/6/1 00:00:00,518,"ACTUAL",2,NT$0.00
5,4100,1997/7/1 00:00:00,548,"ACTUAL",2,NT$0.00
5,4100,1997/8/1 00:00:00,579,"ACTUAL",2,NT$0.00
5,4100,1997/9/1 00:00:00,610,"ACTUAL",2,NT$0.00
5,4100,1997/10/1 00:00:00,640,"ACTUAL",2,NT$0.00
5,4100,1997/11/1 00:00:00,671,"ACTUAL",2,NT$0.00
5,4100,1997/12/1 00:00:00,701,"ACTUAL",2,NT$0.00
5,4100,1998/1/1 00:00:00,732,"ACTUAL",2,NT$65.60
5,4100,1998/2/1 00:00:00,763,"ACTUAL",2,NT$65.60
5,4100,1998/3/1 00:00:00,791,"ACTUAL",2,NT$65.60
5,4100,1998/4/1 00:00:00,822,"ACTUAL",2,NT$65.60
5,4100,1998/5/1 00:00:00,852,"ACTUAL",2,NT$65.60
5,4100,1998/6/1 00:00:00,883,"ACTUAL",2,NT$65.60
5,4100,1998/7/1 00:00:00,913,"ACTUAL",2,NT$65.60
5,4100,1998/8/1 00:00:00,944,"ACTUAL",2,NT$65.60
5,4100,1998/9/1 00:00:00,975,"ACTUAL",2,NT$65.60
5,4100,1998/10/1 00:00:00,1005,"ACTUAL",2,NT$65.60
5,4100,1998/11/1 00:00:00,1036,"ACTUAL",2,NT$65.60
5,4100,1998/12/1 00:00:00,1066,"ACTUAL",2,NT$65.60
5,4200,1997/1/1 00:00:00,367,"ACTUAL",2,NT$0.00
5,4200,1997/2/1 00:00:00,398,"ACTUAL",2,NT$0.00
5,4200,1997/3/1 00:00:00,426,"ACTUAL",2,NT$0.00
5,4200,1997/4/1 00:00:00,457,"ACTUAL",2,NT$0.00
5,4200,1997/5/1 00:00:00,487,"ACTUAL",2,NT$0.00
5,4200,1997/6/1 00:00:00,518,"ACTUAL",2,NT$0.00
5,4200,1997/7/1 00:00:00,548,"ACTUAL",2,NT$0.00
5,4200,1997/8/1 00:00:00,579,"ACTUAL",2,NT$0.00
5,4200,1997/9/1 00:00:00,610,"ACTUAL",2,NT$0.00
5,4200,1997/10/1 00:00:00,640,"ACTUAL",2,NT$0.00
5,4200,1997/11/1 00:00:00,671,"ACTUAL",2,NT$0.00
5,4200,1997/12/1 00:00:00,701,"ACTUAL",2,NT$0.00
5,4200,1998/1/1 00:00:00,732,"ACTUAL",2,NT$165.00
5,4200,1998/2/1 00:00:00,763,"ACTUAL",2,NT$165.00
5,4200,1998/3/1 00:00:00,791,"ACTUAL",2,NT$165.00
5,4200,1998/4/1 00:00:00,822,"ACTUAL",2,NT$165.00
5,4200,1998/5/1 00:00:00,852,"ACTUAL",2,NT$165.00
5,4200,1998/6/1 00:00:00,883,"ACTUAL",2,NT$165.00
5,4200,1998/7/1 00:00:00,913,"ACTUAL",2,NT$165.00
5,4200,1998/8/1 00:00:00,944,"ACTUAL",2,NT$165.00
5,4200,1998/9/1 00:00:00,975,"ACTUAL",2,NT$165.00
5,4200,1998/10/1 00:00:00,1005,"ACTUAL",2,NT$165.00
5,4200,1998/11/1 00:00:00,1036,"ACTUAL",2,NT$165.00
5,4200,1998/12/1 00:00:00,1066,"ACTUAL",2,NT$165.00
5,4300,1997/1/1 00:00:00,367,"ACTUAL",2,NT$0.00
5,4300,1997/2/1 00:00:00,398,"ACTUAL",2,NT$0.00
5,4300,1997/3/1 00:00:00,426,"ACTUAL",2,NT$0.00
5,4300,1997/4/1 00:00:00,457,"ACTUAL",2,NT$0.00
5,4300,1997/5/1 00:00:00,487,"ACTUAL",2,NT$0.00
5,4300,1997/6/1 00:00:00,518,"ACTUAL",2,NT$0.00
5,4300,1997/7/1 00:00:00,548,"ACTUAL",2,NT$0.00
5,4300,1997/8/1 00:00:00,579,"ACTUAL",2,NT$0.00
5,4300,1997/9/1 00:00:00,610,"ACTUAL",2,NT$0.00
5,4300,1997/10/1 00:00:00,640,"ACTUAL",2,NT$0.00
5,4300,1997/11/1 00:00:00,671,"ACTUAL",2,NT$0.00
5,4300,1997/12/1 00:00:00,701,"ACTUAL",2,NT$0.00
5,4300,1998/1/1 00:00:00,732,"ACTUAL",2,NT$250.00
5,4300,1998/2/1 00:00:00,763,"ACTUAL",2,NT$250.00
5,4300,1998/3/1 00:00:00,791,"ACTUAL",2,NT$250.00
5,4300,1998/4/1 00:00:00,822,"ACTUAL",2,NT$250.00
5,4300,1998/5/1 00:00:00,852,"ACTUAL",2,NT$250.00
5,4300,1998/6/1 00:00:00,883,"ACTUAL",2,NT$250.00
5,4300,1998/7/1 00:00:00,913,"ACTUAL",2,NT$280.00
5,4300,1998/8/1 00:00:00,944,"ACTUAL",2,NT$280.00
5,4300,1998/9/1 00:00:00,975,"ACTUAL",2,NT$280.00
5,4300,1998/10/1 00:00:00,1005,"ACTUAL",2,NT$280.00
5,4300,1998/11/1 00:00:00,1036,"ACTUAL",2,NT$280.00
5,4300,1998/12/1 00:00:00,1066,"ACTUAL",2,NT$280.00
5,4400,1997/1/1 00:00:00,367,"ACTUAL",2,NT$0.00
5,4400,1997/2/1 00:00:00,398,"ACTUAL",2,NT$0.00
5,4400,1997/3/1 00:00:00,426,"ACTUAL",2,NT$0.00
5,4400,1997/4/1 00:00:00,457,"ACTUAL",2,NT$0.00
5,4400,1997/5/1 00:00:00,487,"ACTUAL",2,NT$0.00
5,4400,1997/6/1 00:00:00,518,"ACTUAL",2,NT$0.00
5,4400,1997/7/1 00:00:00,548,"ACTUAL",2,NT$0.00
5,4400,1997/8/1 00:00:00,579,"ACTUAL",2,NT$0.00
5,4400,1997/9/1 00:00:00,610,"ACTUAL",2,NT$0.00
5,4400,1997/10/1 00:00:00,640,"ACTUAL",2,NT$0.00
5,4400,1997/11/1 00:00:00,671,"ACTUAL",2,NT$0.00
5,4400,1997/12/1 00:00:00,701,"ACTUAL",2,NT$0.00
5,4400,1998/1/1 00:00:00,732,"ACTUAL",2,NT$165.00
5,4400,1998/2/1 00:00:00,763,"ACTUAL",2,NT$165.00
5,4400,1998/3/1 00:00:00,791,"ACTUAL",2,NT$165.00
5,4400,1998/4/1 00:00:00,822,"ACTUAL",2,NT$165.00
5,4400,1998/5/1 00:00:00,852,"ACTUAL",2,NT$165.00
5,4400,1998/6/1 00:00:00,883,"ACTUAL",2,NT$165.00
5,4400,1998/7/1 00:00:00,913,"ACTUAL",2,NT$185.00
5,4400,1998/8/1 00:00:00,944,"ACTUAL",2,NT$185.00
5,4400,1998/9/1 00:00:00,975,"ACTUAL",2,NT$185.00
5,4400,1998/10/1 00:00:00,1005,"ACTUAL",2,NT$185.00
5,4400,1998/11/1 00:00:00,1036,"ACTUAL",2,NT$185.00
5,4400,1998/12/1 00:00:00,1066,"ACTUAL",2,NT$185.00
6,4100,1997/1/1 00:00:00,367,"ACTUAL",1,NT$79.72
6,4100,1997/2/1 00:00:00,398,"ACTUAL",1,NT$79.72
6,4100,1997/3/1 00:00:00,426,"ACTUAL",1,NT$79.72
6,4100,1997/4/1 00:00:00,457,"ACTUAL",1,NT$79.72
6,4100,1997/5/1 00:00:00,487,"ACTUAL",1,NT$79.72
6,4100,1997/6/1 00:00:00,518,"ACTUAL",1,NT$79.72
6,4100,1997/7/1 00:00:00,548,"ACTUAL",1,NT$79.72
6,4100,1997/8/1 00:00:00,579,"ACTUAL",1,NT$79.72
6,4100,1997/9/1 00:00:00,610,"ACTUAL",1,NT$79.72
6,4100,1997/10/1 00:00:00,640,"ACTUAL",1,NT$79.72
6,4100,1997/11/1 00:00:00,671,"ACTUAL",1,NT$79.72
6,4100,1997/12/1 00:00:00,701,"ACTUAL",1,NT$79.72
6,4100,1998/1/1 00:00:00,732,"ACTUAL",1,NT$79.72
6,4100,1998/2/1 00:00:00,763,"ACTUAL",1,NT$79.72
6,4100,1998/3/1 00:00:00,791,"ACTUAL",1,NT$79.72
6,4100,1998/4/1 00:00:00,822,"ACTUAL",1,NT$79.72
6,4100,1998/5/1 00:00:00,852,"ACTUAL",1,NT$79.72
6,4100,1998/6/1 00:00:00,883,"ACTUAL",1,NT$79.72
6,4100,1998/7/1 00:00:00,913,"ACTUAL",1,NT$79.72
6,4100,1998/8/1 00:00:00,944,"ACTUAL",1,NT$79.72
6,4100,1998/9/1 00:00:00,975,"ACTUAL",1,NT$79.72
6,4100,1998/10/1 00:00:00,1005,"ACTUAL",1,NT$79.72
6,4100,1998/11/1 00:00:00,1036,"ACTUAL",1,NT$79.72
6,4100,1998/12/1 00:00:00,1066,"ACTUAL",1,NT$79.72
6,4200,1997/1/1 00:00:00,367,"ACTUAL",1,NT$199.30
6,4200,1997/2/1 00:00:00,398,"ACTUAL",1,NT$199.30
6,4200,1997/3/1 00:00:00,426,"ACTUAL",1,NT$199.30
6,4200,1997/4/1 00:00:00,457,"ACTUAL",1,NT$199.30
6,4200,1997/5/1 00:00:00,487,"ACTUAL",1,NT$199.30
6,4200,1997/6/1 00:00:00,518,"ACTUAL",1,NT$199.30
6,4200,1997/7/1 00:00:00,548,"ACTUAL",1,NT$199.30
6,4200,1997/8/1 00:00:00,579,"ACTUAL",1,NT$199.30
6,4200,1997/9/1 00:00:00,610,"ACTUAL",1,NT$199.30
6,4200,1997/10/1 00:00:00,640,"ACTUAL",1,NT$199.30
6,4200,1997/11/1 00:00:00,671,"ACTUAL",1,NT$199.30
6,4200,1997/12/1 00:00:00,701,"ACTUAL",1,NT$199.30
6,4200,1998/1/1 00:00:00,732,"ACTUAL",1,NT$199.30
6,4200,1998/2/1 00:00:00,763,"ACTUAL",1,NT$199.30
6,4200,1998/3/1 00:00:00,791,"ACTUAL",1,NT$199.30
6,4200,1998/4/1 00:00:00,822,"ACTUAL",1,NT$199.30
6,4200,1998/5/1 00:00:00,852,"ACTUAL",1,NT$199.30
6,4200,1998/6/1 00:00:00,883,"ACTUAL",1,NT$199.30
6,4200,1998/7/1 00:00:00,913,"ACTUAL",1,NT$199.30
6,4200,1998/8/1 00:00:00,944,"ACTUAL",1,NT$199.30
6,4200,1998/9/1 00:00:00,975,"ACTUAL",1,NT$199.30
6,4200,1998/10/1 00:00:00,1005,"ACTUAL",1,NT$199.30
6,4200,1998/11/1 00:00:00,1036,"ACTUAL",1,NT$199.30
6,4200,1998/12/1 00:00:00,1066,"ACTUAL",1,NT$199.30
6,4300,1997/1/1 00:00:00,367,"ACTUAL",1,NT$318.88
6,4300,1997/2/1 00:00:00,398,"ACTUAL",1,NT$318.88
6,4300,1997/3/1 00:00:00,426,"ACTUAL",1,NT$318.88
6,4300,1997/4/1 00:00:00,457,"ACTUAL",1,NT$318.88
6,4300,1997/5/1 00:00:00,487,"ACTUAL",1,NT$318.88
6,4300,1997/6/1 00:00:00,518,"ACTUAL",1,NT$318.88
6,4300,1997/7/1 00:00:00,548,"ACTUAL",1,NT$318.88
6,4300,1997/8/1 00:00:00,579,"ACTUAL",1,NT$318.88
6,4300,1997/9/1 00:00:00,610,"ACTUAL",1,NT$318.88
6,4300,1997/10/1 00:00:00,640,"ACTUAL",1,NT$318.88
6,4300,1997/11/1 00:00:00,671,"ACTUAL",1,NT$318.88
6,4300,1997/12/1 00:00:00,701,"ACTUAL",1,NT$318.88
6,4300,1998/1/1 00:00:00,732,"ACTUAL",1,NT$318.88
6,4300,1998/2/1 00:00:00,763,"ACTUAL",1,NT$318.88
6,4300,1998/3/1 00:00:00,791,"ACTUAL",1,NT$318.88
6,4300,1998/4/1 00:00:00,822,"ACTUAL",1,NT$318.88
6,4300,1998/5/1 00:00:00,852,"ACTUAL",1,NT$318.88
6,4300,1998/6/1 00:00:00,883,"ACTUAL",1,NT$318.88
6,4300,1998/7/1 00:00:00,913,"ACTUAL",1,NT$318.88
6,4300,1998/8/1 00:00:00,944,"ACTUAL",1,NT$318.88
6,4300,1998/9/1 00:00:00,975,"ACTUAL",1,NT$318.88
6,4300,1998/10/1 00:00:00,1005,"ACTUAL",1,NT$318.88
6,4300,1998/11/1 00:00:00,1036,"ACTUAL",1,NT$318.88
6,4300,1998/12/1 00:00:00,1066,"ACTUAL",1,NT$318.88
6,4400,1997/1/1 00:00:00,367,"ACTUAL",1,NT$199.30
6,4400,1997/2/1 00:00:00,398,"ACTUAL",1,NT$199.30
6,4400,1997/3/1 00:00:00,426,"ACTUAL",1,NT$199.30
6,4400,1997/4/1 00:00:00,457,"ACTUAL",1,NT$199.30
6,4400,1997/5/1 00:00:00,487,"ACTUAL",1,NT$199.30
6,4400,1997/6/1 00:00:00,518,"ACTUAL",1,NT$199.30
6,4400,1997/7/1 00:00:00,548,"ACTUAL",1,NT$199.30
6,4400,1997/8/1 00:00:00,579,"ACTUAL",1,NT$199.30
6,4400,1997/9/1 00:00:00,610,"ACTUAL",1,NT$199.30
6,4400,1997/10/1 00:00:00,640,"ACTUAL",1,NT$199.30
6,4400,1997/11/1 00:00:00,671,"ACTUAL",1,NT$199.30
6,4400,1997/12/1 00:00:00,701,"ACTUAL",1,NT$199.30
6,4400,1998/1/1 00:00:00,732,"ACTUAL",1,NT$199.30
6,4400,1998/2/1 00:00:00,763,"ACTUAL",1,NT$199.30
6,4400,1998/3/1 00:00:00,791,"ACTUAL",1,NT$199.30
6,4400,1998/4/1 00:00:00,822,"ACTUAL",1,NT$199.30
6,4400,1998/5/1 00:00:00,852,"ACTUAL",1,NT$199.30
6,4400,1998/6/1 00:00:00,883,"ACTUAL",1,NT$199.30
6,4400,1998/7/1 00:00:00,913,"ACTUAL",1,NT$199.30
6,4400,1998/8/1 00:00:00,944,"ACTUAL",1,NT$199.30
6,4400,1998/9/1 00:00:00,975,"ACTUAL",1,NT$199.30
6,4400,1998/10/1 00:00:00,1005,"ACTUAL",1,NT$199.30
6,4400,1998/11/1 00:00:00,1036,"ACTUAL",1,NT$199.30
6,4400,1998/12/1 00:00:00,1066,"ACTUAL",1,NT$199.30
7,4100,1997/1/1 00:00:00,367,"ACTUAL",1,NT$83.64
7,4100,1997/2/1 00:00:00,398,"ACTUAL",1,NT$83.64
7,4100,1997/3/1 00:00:00,426,"ACTUAL",1,NT$83.64
7,4100,1997/4/1 00:00:00,457,"ACTUAL",1,NT$83.64
7,4100,1997/5/1 00:00:00,487,"ACTUAL",1,NT$83.64
7,4100,1997/6/1 00:00:00,518,"ACTUAL",1,NT$83.64
7,4100,1997/7/1 00:00:00,548,"ACTUAL",1,NT$83.64
7,4100,1997/8/1 00:00:00,579,"ACTUAL",1,NT$83.64
7,4100,1997/9/1 00:00:00,610,"ACTUAL",1,NT$83.64
7,4100,1997/10/1 00:00:00,640,"ACTUAL",1,NT$83.64
7,4100,1997/11/1 00:00:00,671,"ACTUAL",1,NT$83.64
7,4100,1997/12/1 00:00:00,701,"ACTUAL",1,NT$83.64
7,4100,1998/1/1 00:00:00,732,"ACTUAL",1,NT$83.64
7,4100,1998/2/1 00:00:00,763,"ACTUAL",1,NT$83.64
7,4100,1998/3/1 00:00:00,791,"ACTUAL",1,NT$83.64
7,4100,1998/4/1 00:00:00,822,"ACTUAL",1,NT$83.64
7,4100,1998/5/1 00:00:00,852,"ACTUAL",1,NT$83.64
7,4100,1998/6/1 00:00:00,883,"ACTUAL",1,NT$83.64
7,4100,1998/7/1 00:00:00,913,"ACTUAL",1,NT$83.64
7,4100,1998/8/1 00:00:00,944,"ACTUAL",1,NT$83.64
7,4100,1998/9/1 00:00:00,975,"ACTUAL",1,NT$83.64
7,4100,1998/10/1 00:00:00,1005,"ACTUAL",1,NT$83.64
7,4100,1998/11/1 00:00:00,1036,"ACTUAL",1,NT$83.64
7,4100,1998/12/1 00:00:00,1066,"ACTUAL",1,NT$83.64
7,4200,1997/1/1 00:00:00,367,"ACTUAL",1,NT$209.10
7,4200,1997/2/1 00:00:00,398,"ACTUAL",1,NT$209.10
7,4200,1997/3/1 00:00:00,426,"ACTUAL",1,NT$209.10
7,4200,1997/4/1 00:00:00,457,"ACTUAL",1,NT$209.10
7,4200,1997/5/1 00:00:00,487,"ACTUAL",1,NT$209.10
7,4200,1997/6/1 00:00:00,518,"ACTUAL",1,NT$209.10
7,4200,1997/7/1 00:00:00,548,"ACTUAL",1,NT$209.10
7,4200,1997/8/1 00:00:00,579,"ACTUAL",1,NT$209.10
7,4200,1997/9/1 00:00:00,610,"ACTUAL",1,NT$209.10
7,4200,1997/10/1 00:00:00,640,"ACTUAL",1,NT$209.10
7,4200,1997/11/1 00:00:00,671,"ACTUAL",1,NT$209.10
7,4200,1997/12/1 00:00:00,701,"ACTUAL",1,NT$209.10
7,4200,1998/1/1 00:00:00,732,"ACTUAL",1,NT$209.10
7,4200,1998/2/1 00:00:00,763,"ACTUAL",1,NT$209.10
7,4200,1998/3/1 00:00:00,791,"ACTUAL",1,NT$209.10
7,4200,1998/4/1 00:00:00,822,"ACTUAL",1,NT$209.10
7,4200,1998/5/1 00:00:00,852,"ACTUAL",1,NT$209.10
7,4200,1998/6/1 00:00:00,883,"ACTUAL",1,NT$209.10
7,4200,1998/7/1 00:00:00,913,"ACTUAL",1,NT$209.10
7,4200,1998/8/1 00:00:00,944,"ACTUAL",1,NT$209.10
7,4200,1998/9/1 00:00:00,975,"ACTUAL",1,NT$209.10
7,4200,1998/10/1 00:00:00,1005,"ACTUAL",1,NT$209.10
7,4200,1998/11/1 00:00:00,1036,"ACTUAL",1,NT$209.10
7,4200,1998/12/1 00:00:00,1066,"ACTUAL",1,NT$209.10
7,4300,1997/1/1 00:00:00,367,"ACTUAL",1,NT$320.00
7,4300,1997/2/1 00:00:00,398,"ACTUAL",1,NT$320.00
7,4300,1997/3/1 00:00:00,426,"ACTUAL",1,NT$320.00
7,4300,1997/4/1 00:00:00,457,"ACTUAL",1,NT$320.00
7,4300,1997/5/1 00:00:00,487,"ACTUAL",1,NT$320.00
7,4300,1997/6/1 00:00:00,518,"ACTUAL",1,NT$320.00
7,4300,1997/7/1 00:00:00,548,"ACTUAL",1,NT$340.00
7,4300,1997/8/1 00:00:00,579,"ACTUAL",1,NT$340.00
7,4300,1997/9/1 00:00:00,610,"ACTUAL",1,NT$340.00
7,4300,1997/10/1 00:00:00,640,"ACTUAL",1,NT$340.00
7,4300,1997/11/1 00:00:00,671,"ACTUAL",1,NT$340.00
7,4300,1997/12/1 00:00:00,701,"ACTUAL",1,NT$340.00
7,4300,1998/1/1 00:00:00,732,"ACTUAL",1,NT$320.00
7,4300,1998/2/1 00:00:00,763,"ACTUAL",1,NT$320.00
7,4300,1998/3/1 00:00:00,791,"ACTUAL",1,NT$320.00
7,4300,1998/4/1 00:00:00,822,"ACTUAL",1,NT$320.00
7,4300,1998/5/1 00:00:00,852,"ACTUAL",1,NT$320.00
7,4300,1998/6/1 00:00:00,883,"ACTUAL",1,NT$320.00
7,4300,1998/7/1 00:00:00,913,"ACTUAL",1,NT$340.00
7,4300,1998/8/1 00:00:00,944,"ACTUAL",1,NT$340.00
7,4300,1998/9/1 00:00:00,975,"ACTUAL",1,NT$340.00
7,4300,1998/10/1 00:00:00,1005,"ACTUAL",1,NT$340.00
7,4300,1998/11/1 00:00:00,1036,"ACTUAL",1,NT$340.00
7,4300,1998/12/1 00:00:00,1066,"ACTUAL",1,NT$340.00
7,4400,1997/1/1 00:00:00,367,"ACTUAL",1,NT$209.10
7,4400,1997/2/1 00:00:00,398,"ACTUAL",1,NT$209.10
7,4400,1997/3/1 00:00:00,426,"ACTUAL",1,NT$209.10
