"product_id","time_id","customer_id","promotion_id","store_id","store_sales","store_cost","unit_sales"
495,721,3418,210,3,NT$3.51,NT$1.40,3.00
179,721,3418,210,3,NT$11.00,NT$4.40,4.00
1127,721,3418,210,3,NT$7.86,NT$2.52,3.00
984,721,3418,210,3,NT$3.24,NT$1.46,4.00
1000,721,3418,210,3,NT$8.07,NT$3.63,3.00
802,721,4436,210,3,NT$8.97,NT$3.50,3.00
59,721,4436,210,3,NT$4.20,NT$1.89,3.00
315,721,4436,210,3,NT$3.84,NT$1.42,4.00
692,721,4436,210,3,NT$3.10,NT$1.09,2.00
1314,721,10033,210,3,NT$1.28,NT$0.42,2.00
399,721,10033,210,3,NT$2.61,NT$0.84,3.00
442,721,10033,210,3,NT$6.72,NT$2.15,3.00
725,721,10033,210,3,NT$5.96,NT$2.26,4.00
1434,721,10033,210,3,NT$3.72,NT$1.86,4.00
865,721,10033,210,3,NT$8.37,NT$4.10,3.00
209,721,878,210,3,NT$5.61,NT$1.91,3.00
1424,721,878,210,3,NT$7.82,NT$3.68,2.00
808,721,1598,210,3,NT$4.17,NT$1.88,3.00
1185,721,1598,210,3,NT$2.70,NT$0.84,2.00
439,721,9781,210,3,NT$14.00,NT$6.72,4.00
1122,721,9781,210,3,NT$2.22,NT$0.95,3.00
219,721,9781,210,3,NT$7.56,NT$3.02,3.00
855,721,5063,210,3,NT$7.23,NT$2.75,3.00
1432,721,5063,210,3,NT$3.60,NT$1.19,2.00
1188,721,905,210,3,NT$5.37,NT$2.09,3.00
19,721,905,210,3,NT$12.76,NT$6.12,4.00
456,721,2298,210,3,NT$8.01,NT$3.68,3.00
1072,721,2298,210,3,NT$3.90,NT$1.91,2.00
1361,721,9184,210,3,NT$3.62,NT$1.30,2.00
645,721,9184,210,3,NT$9.96,NT$3.88,3.00
90,721,9184,210,3,NT$3.08,NT$1.51,4.00
612,721,9184,210,3,NT$9.52,NT$4.19,4.00
190,721,9184,210,3,NT$7.48,NT$3.44,2.00
313,721,9184,210,3,NT$11.40,NT$3.53,4.00
926,721,3476,210,3,NT$1.68,NT$0.64,3.00
1196,721,3476,210,3,NT$14.60,NT$6.28,5.00
1213,721,3476,210,3,NT$5.86,NT$2.87,2.00
1163,721,3476,210,3,NT$3.28,NT$1.38,4.00
1312,721,3476,210,3,NT$7.65,NT$3.14,5.00
449,721,3476,210,3,NT$11.07,NT$5.20,3.00
653,721,3476,210,3,NT$8.34,NT$2.75,3.00
903,721,4527,210,3,NT$10.08,NT$3.12,4.00
120,721,4527,210,3,NT$6.78,NT$2.10,3.00
476,721,2723,210,3,NT$10.92,NT$4.70,3.00
300,721,5944,210,3,NT$11.76,NT$3.65,4.00
1182,721,5944,210,3,NT$4.20,NT$1.60,3.00
1238,721,5944,210,3,NT$2.94,NT$1.06,2.00
423,721,8731,210,3,NT$4.41,NT$2.07,3.00
400,721,8731,210,3,NT$4.29,NT$1.72,3.00
882,721,8731,210,3,NT$9.96,NT$3.88,4.00
579,721,8731,210,3,NT$1.66,NT$0.75,2.00
662,721,8731,210,3,NT$6.90,NT$2.14,3.00
412,721,8731,210,3,NT$2.76,NT$1.21,2.00
559,721,878,210,3,NT$11.34,NT$3.40,3.00
1109,721,878,210,3,NT$2.20,NT$0.66,4.00
1019,721,878,210,3,NT$11.22,NT$4.04,3.00
143,721,878,210,3,NT$7.38,NT$3.54,3.00
380,721,5537,210,3,NT$4.88,NT$1.85,4.00
1329,721,5537,210,3,NT$4.95,NT$1.83,3.00
1185,721,5537,210,3,NT$5.40,NT$2.32,4.00
1202,721,5537,210,3,NT$11.82,NT$5.79,3.00
93,721,7366,210,3,NT$3.84,NT$1.38,4.00
1362,721,7366,210,3,NT$4.47,NT$2.06,3.00
1086,721,7366,210,3,NT$7.59,NT$3.11,3.00
1502,721,7366,210,3,NT$11.24,NT$4.83,4.00
254,721,7366,210,3,NT$1.68,NT$0.79,3.00
530,721,5744,210,3,NT$7.52,NT$3.08,2.00
880,721,5744,210,3,NT$10.95,NT$4.49,3.00
975,721,5744,210,3,NT$11.28,NT$4.62,3.00
217,721,6496,210,3,NT$3.40,NT$1.05,5.00
234,721,6496,210,3,NT$5.40,NT$2.16,2.00
184,721,6496,210,3,NT$13.60,NT$6.80,4.00
334,721,6496,210,3,NT$2.34,NT$0.73,3.00
1443,721,6496,210,3,NT$8.68,NT$2.95,4.00
1233,721,6496,210,3,NT$2.92,NT$1.26,4.00
1449,721,6496,210,3,NT$2.61,NT$0.86,3.00
700,721,7056,210,3,NT$10.72,NT$4.18,4.00
1489,721,7056,210,3,NT$3.46,NT$1.52,2.00
267,721,7056,210,3,NT$2.49,NT$0.75,3.00
84,721,7056,210,3,NT$8.43,NT$3.54,3.00
634,721,7056,210,3,NT$10.12,NT$3.64,4.00
544,721,7056,210,3,NT$8.85,NT$3.72,3.00
1226,721,7056,210,3,NT$5.92,NT$2.84,2.00
681,721,2507,210,3,NT$6.90,NT$2.28,3.00
791,721,2507,210,3,NT$6.45,NT$2.45,3.00
708,721,5163,210,3,NT$11.04,NT$3.42,3.00
1124,721,5163,210,3,NT$2.43,NT$1.00,3.00
1020,721,5163,210,3,NT$2.04,NT$0.75,4.00
857,721,5686,210,3,NT$8.88,NT$4.08,4.00
674,721,5686,210,3,NT$9.54,NT$3.63,3.00
1224,721,5686,210,3,NT$4.96,NT$1.49,4.00
1473,721,9851,210,3,NT$4.72,NT$1.46,2.00
1529,721,9851,210,3,NT$13.08,NT$5.36,4.00
947,721,9851,210,3,NT$1.30,NT$0.55,2.00
691,721,8742,210,3,NT$8.55,NT$2.74,3.00
1174,721,8742,210,3,NT$6.81,NT$3.20,3.00
870,721,8742,210,3,NT$3.94,NT$1.62,2.00
953,721,8742,210,3,NT$8.22,NT$4.03,3.00
1376,721,9851,210,3,NT$3.36,NT$1.11,2.00
660,721,9851,210,3,NT$5.60,NT$2.58,2.00
1249,721,9851,210,3,NT$5.92,NT$2.60,4.00
627,721,9851,210,3,NT$3.40,NT$1.50,2.00
1349,721,9851,210,3,NT$8.70,NT$4.35,3.00
760,721,1533,210,3,NT$3.74,NT$1.50,2.00
950,721,1533,210,3,NT$6.94,NT$3.19,2.00
1526,721,1533,210,3,NT$3.30,NT$1.29,2.00
211,721,1533,210,3,NT$8.16,NT$3.02,3.00
1453,721,1533,210,3,NT$12.44,NT$4.60,4.00
843,721,1533,210,3,NT$8.82,NT$3.79,3.00
800,721,6367,210,3,NT$6.52,NT$2.09,2.00
417,721,6367,210,3,NT$5.44,NT$2.45,2.00
7,721,6367,210,3,NT$7.83,NT$3.60,3.00
823,721,6367,210,3,NT$10.29,NT$3.19,3.00
491,721,2756,210,3,NT$7.02,NT$2.53,2.00
587,721,2756,210,3,NT$9.81,NT$3.43,3.00
558,721,2368,210,3,NT$2.40,NT$1.01,3.00
387,721,2368,210,3,NT$4.82,NT$2.17,2.00
71,721,2368,210,3,NT$11.04,NT$3.75,4.00
1020,721,2368,210,3,NT$1.02,NT$0.45,2.00
1290,721,2368,210,3,NT$9.63,NT$4.33,3.00
1307,721,2368,210,3,NT$3.96,NT$1.90,3.00
1257,721,2368,210,3,NT$5.82,NT$2.15,3.00
289,728,118,0,3,NT$4.11,NT$1.60,3.00
811,728,118,0,3,NT$8.91,NT$3.74,3.00
389,728,118,0,3,NT$7.16,NT$2.22,4.00
511,728,118,0,3,NT$2.04,NT$0.96,3.00
588,728,647,0,3,NT$3.08,NT$0.95,2.00
1470,728,647,0,3,NT$9.64,NT$4.43,4.00
1526,728,647,0,3,NT$3.30,NT$1.39,2.00
944,728,647,0,3,NT$1.76,NT$0.79,2.00
1114,728,5597,0,3,NT$10.26,NT$4.82,3.00
305,728,5597,0,3,NT$10.17,NT$4.98,3.00
761,728,5597,0,3,NT$5.10,NT$1.68,3.00
538,728,5597,0,3,NT$2.79,NT$1.34,3.00
62,728,5597,0,3,NT$11.46,NT$5.04,3.00
1077,728,5597,0,3,NT$11.04,NT$5.19,3.00
265,728,5346,0,3,NT$10.83,NT$4.87,3.00
442,728,5346,0,3,NT$6.72,NT$2.15,3.00
326,728,5346,0,3,NT$7.41,NT$2.30,3.00
675,728,5346,0,3,NT$14.36,NT$4.31,4.00
1185,728,5346,0,3,NT$4.05,NT$1.46,3.00
70,728,5346,0,3,NT$2.91,NT$1.43,3.00
299,728,5346,0,3,NT$5.04,NT$2.37,3.00
109,728,9102,0,3,NT$7.90,NT$2.37,2.00
1324,728,9102,0,3,NT$13.24,NT$4.77,4.00
382,728,9102,0,3,NT$4.86,NT$2.14,3.00
93,728,9102,0,3,NT$2.88,NT$1.04,3.00
1438,728,1622,0,3,NT$4.11,NT$1.52,3.00
916,728,1341,0,3,NT$7.71,NT$3.62,3.00
1265,728,1341,0,3,NT$2.16,NT$0.86,3.00
217,728,1341,0,3,NT$2.04,NT$0.78,3.00
246,728,1341,0,3,NT$6.42,NT$2.44,2.00
889,728,1341,0,3,NT$4.83,NT$2.13,3.00
379,728,3787,0,3,NT$7.70,NT$3.23,2.00
489,728,3787,0,3,NT$7.23,NT$3.25,3.00
572,728,3787,0,3,NT$5.02,NT$2.41,2.00
323,728,3787,0,3,NT$10.50,NT$3.89,3.00
1072,728,3787,0,3,NT$3.90,NT$1.29,2.00
383,728,3787,0,3,NT$5.50,NT$1.93,2.00
1305,728,3787,0,3,NT$1.71,NT$0.67,3.00
1506,728,8404,0,3,NT$10.29,NT$5.04,3.00
543,728,9524,0,3,NT$4.92,NT$2.31,3.00
387,728,9524,0,3,NT$7.23,NT$2.96,3.00
1063,728,3816,0,3,NT$6.36,NT$2.67,2.00
1212,728,3816,0,3,NT$2.12,NT$0.66,4.00
763,728,3816,0,3,NT$7.65,NT$3.14,3.00
553,728,3816,0,3,NT$5.73,NT$2.46,3.00
769,728,3816,0,3,NT$1.77,NT$0.80,3.00
1219,728,878,0,3,NT$7.08,NT$2.76,3.00
330,728,878,0,3,NT$11.94,NT$5.37,3.00
293,728,878,0,3,NT$6.40,NT$2.37,4.00
143,728,4527,0,3,NT$9.84,NT$3.44,4.00
27,728,4527,0,3,NT$7.95,NT$3.26,3.00
1235,728,2204,0,3,NT$6.90,NT$2.62,5.00
280,728,2204,0,3,NT$9.05,NT$3.89,5.00
583,728,1634,0,3,NT$4.83,NT$1.98,3.00
1492,728,1634,0,3,NT$4.56,NT$1.60,3.00
689,728,1633,0,3,NT$7.04,NT$2.32,4.00
759,728,1633,0,3,NT$7.56,NT$2.34,4.00
1375,728,1633,0,3,NT$10.65,NT$3.30,5.00
672,728,1633,0,3,NT$13.36,NT$5.61,4.00
809,728,1633,0,3,NT$6.10,NT$2.99,5.00
1225,728,1633,0,3,NT$8.60,NT$4.13,5.00
1142,728,1979,0,3,NT$8.85,NT$2.74,3.00
1371,728,1979,0,3,NT$9.88,NT$3.56,4.00
1415,728,1979,0,3,NT$15.20,NT$6.54,4.00
140,728,1979,0,3,NT$7.28,NT$2.98,4.00
816,728,3593,0,3,NT$9.16,NT$4.12,4.00
963,728,1798,0,3,NT$7.20,NT$3.02,3.00
986,728,9951,0,3,NT$7.00,NT$2.73,2.00
1402,728,9951,0,3,NT$10.36,NT$4.04,4.00
154,728,9951,0,3,NT$7.84,NT$3.53,4.00
1196,728,9951,0,3,NT$14.60,NT$5.40,5.00
1185,728,9951,0,3,NT$2.70,NT$0.97,2.00
803,728,9951,0,3,NT$17.55,NT$6.14,5.00
1439,728,5376,0,3,NT$4.50,NT$1.98,3.00
869,728,5376,0,3,NT$4.24,NT$1.27,2.00
193,728,5376,0,3,NT$11.04,NT$4.75,3.00
663,728,5376,0,3,NT$5.28,NT$2.22,3.00
87,728,8571,0,3,NT$5.34,NT$2.19,3.00
1429,728,3889,0,3,NT$7.20,NT$2.74,3.00
486,728,3889,0,3,NT$3.42,NT$1.47,3.00
1286,728,2690,0,3,NT$1.80,NT$0.58,2.00
157,728,2690,0,3,NT$5.90,NT$2.60,2.00
1160,728,2690,0,3,NT$11.04,NT$4.75,4.00
124,728,2690,0,3,NT$3.63,NT$1.56,3.00
1259,728,2690,0,3,NT$6.42,NT$3.15,3.00
257,728,10240,0,3,NT$1.06,NT$0.41,2.00
860,728,10240,0,3,NT$4.68,NT$2.11,2.00
1436,728,10240,0,3,NT$2.76,NT$1.05,3.00
1266,728,10240,0,3,NT$3.54,NT$1.10,3.00
950,728,10240,0,3,NT$10.41,NT$3.75,3.00
340,728,10240,0,3,NT$1.26,NT$0.53,2.00
710,728,4824,0,3,NT$5.95,NT$2.86,5.00
328,728,4824,0,3,NT$2.52,NT$0.81,2.00
421,728,3693,0,3,NT$11.80,NT$5.55,4.00
757,728,3693,0,3,NT$4.41,NT$1.85,3.00
574,728,3693,0,3,NT$10.68,NT$4.06,4.00
1124,728,3693,0,3,NT$3.24,NT$1.33,4.00
1034,728,3693,0,3,NT$5.82,NT$2.91,2.00
1217,728,2298,0,3,NT$2.54,NT$1.12,2.00
1167,728,2298,0,3,NT$11.75,NT$3.88,5.00
1317,728,2298,0,3,NT$6.78,NT$2.92,3.00
454,728,2298,0,3,NT$2.79,NT$1.23,3.00
658,728,2298,0,3,NT$13.40,NT$6.30,5.00
874,728,2298,0,3,NT$4.77,NT$1.43,3.00
271,728,4778,0,3,NT$7.11,NT$3.13,3.00
1207,728,4778,0,3,NT$5.67,NT$1.87,3.00
371,728,4778,0,3,NT$1.98,NT$0.95,3.00
907,728,4778,0,3,NT$6.84,NT$3.08,2.00
125,728,4778,0,3,NT$9.28,NT$3.53,4.00
914,728,4778,0,3,NT$7.38,NT$3.47,3.00
617,728,9851,0,3,NT$2.32,NT$1.04,2.00
567,728,9851,0,3,NT$7.05,NT$2.61,3.00
716,728,9851,0,3,NT$5.43,NT$1.95,3.00
793,728,7810,0,3,NT$8.55,NT$2.91,3.00
450,728,7810,0,3,NT$13.48,NT$4.45,4.00
1066,728,7810,0,3,NT$11.56,NT$3.70,4.00
777,728,7810,0,3,NT$11.16,NT$4.24,3.00
500,728,7810,0,3,NT$10.64,NT$3.30,4.00
916,728,7810,0,3,NT$10.28,NT$5.04,4.00
833,728,3476,0,3,NT$9.56,NT$3.25,4.00
1476,728,3476,0,3,NT$9.04,NT$3.53,4.00
1519,728,3476,0,3,NT$4.05,NT$1.82,5.00
341,728,3476,0,3,NT$13.85,NT$5.26,5.00
1017,728,1430,0,3,NT$11.56,NT$4.97,4.00
581,728,1430,0,3,NT$8.52,NT$4.17,3.00
98,728,7384,0,3,NT$9.15,NT$3.29,5.00
1367,728,7384,0,3,NT$17.85,NT$8.21,5.00
1090,728,7384,0,3,NT$8.60,NT$3.53,4.00
1506,728,7384,0,3,NT$13.72,NT$6.04,4.00
258,728,7384,0,3,NT$3.44,NT$1.65,2.00
632,728,7220,0,3,NT$2.49,NT$1.15,3.00
981,728,7220,0,3,NT$3.81,NT$1.83,3.00
1077,728,7220,0,3,NT$14.72,NT$5.45,4.00
1520,728,7220,0,3,NT$4.62,NT$1.48,2.00
1237,728,3889,0,3,NT$8.25,NT$3.80,3.00
1454,728,3889,0,3,NT$6.78,NT$2.10,2.00
805,728,3889,0,3,NT$8.64,NT$3.20,3.00
1194,728,3889,0,3,NT$8.43,NT$4.13,3.00
1171,728,3889,0,3,NT$9.54,NT$4.10,3.00
95,728,3889,0,3,NT$4.38,NT$2.06,3.00
205,728,3889,0,3,NT$8.13,NT$2.68,3.00
549,728,1282,0,3,NT$5.04,NT$2.22,3.00
1231,728,1282,0,3,NT$11.13,NT$4.34,3.00
328,728,1282,0,3,NT$2.52,NT$1.03,2.00
1062,728,3418,0,3,NT$7.14,NT$2.93,3.00
1224,728,3418,0,3,NT$3.72,NT$1.23,3.00
1467,728,3418,0,3,NT$11.64,NT$3.84,3.00
879,728,8731,0,3,NT$3.33,NT$1.27,3.00
629,728,8731,0,3,NT$1.10,NT$0.48,2.00
1378,728,8731,0,3,NT$2.19,NT$0.68,3.00
276,728,8731,0,3,NT$15.44,NT$4.63,4.00
818,728,1124,0,3,NT$5.40,NT$2.27,4.00
1540,728,1124,0,3,NT$17.60,NT$5.46,5.00
519,728,1124,0,3,NT$15.28,NT$7.18,4.00
1295,728,1124,0,3,NT$3.70,NT$1.81,2.00
525,728,1124,0,3,NT$11.40,NT$3.65,4.00
862,728,1124,0,3,NT$8.19,NT$3.36,3.00
679,728,1124,0,3,NT$5.96,NT$2.21,4.00
794,728,9881,0,3,NT$2.40,NT$0.82,2.00
39,728,9881,0,3,NT$6.22,NT$2.67,2.00
62,728,2431,0,3,NT$11.46,NT$3.90,3.00
678,728,2431,0,3,NT$14.76,NT$5.90,4.00
388,728,2431,0,3,NT$7.05,NT$3.24,3.00
332,728,7743,0,3,NT$6.63,NT$2.92,3.00
694,728,7743,0,3,NT$11.80,NT$4.13,4.00
338,728,7743,0,3,NT$2.28,NT$1.09,4.00
262,728,7743,0,3,NT$5.36,NT$2.52,4.00
79,728,7743,0,3,NT$5.28,NT$1.74,4.00
628,728,7743,0,3,NT$4.20,NT$1.64,3.00
372,728,8647,0,3,NT$7.96,NT$3.10,2.00
162,728,8647,0,3,NT$8.55,NT$3.16,3.00
378,728,8647,0,3,NT$4.44,NT$1.64,4.00
1287,728,8647,0,3,NT$4.20,NT$1.81,3.00
902,728,8068,0,3,NT$2.91,NT$1.16,3.00
519,728,8068,0,3,NT$15.28,NT$6.42,4.00
109,728,8068,0,3,NT$15.80,NT$6.95,4.00
924,728,8068,0,3,NT$8.10,NT$2.67,3.00
36,728,8068,0,3,NT$3.60,NT$1.55,2.00
891,372,172,0,6,NT$7.41,NT$2.82,3.00
1467,372,172,0,6,NT$7.76,NT$2.64,2.00
1224,372,2195,0,6,NT$2.48,NT$0.97,2.00
55,372,2195,0,6,NT$10.50,NT$5.04,3.00
589,372,6600,0,6,NT$10.60,NT$3.82,4.00
1205,372,6600,0,6,NT$5.20,NT$2.13,2.00
502,372,6600,0,6,NT$9.51,NT$3.14,3.00
445,372,1918,0,6,NT$10.38,NT$4.67,3.00
1221,372,1918,0,6,NT$4.47,NT$1.34,3.00
19,372,7478,0,6,NT$9.57,NT$4.69,3.00
529,372,7478,0,6,NT$6.57,NT$2.23,3.00
972,372,7478,0,6,NT$8.92,NT$4.10,4.00
56,372,7478,0,6,NT$2.13,NT$0.83,3.00
1244,372,7478,0,6,NT$2.42,NT$0.92,2.00
1527,372,7478,0,6,NT$13.84,NT$5.95,4.00
472,372,7035,0,6,NT$3.28,NT$1.64,4.00
1554,372,7035,0,6,NT$10.16,NT$3.86,4.00
1011,372,7035,0,6,NT$9.51,NT$3.52,3.00
1082,372,7035,0,6,NT$5.73,NT$2.06,3.00
1042,372,5359,0,6,NT$3.45,NT$1.21,3.00
1379,372,5359,0,6,NT$3.84,NT$1.27,2.00
4,372,7363,0,6,NT$7.28,NT$3.57,2.00
233,372,7363,0,6,NT$7.38,NT$2.80,3.00
276,372,7363,0,6,NT$15.44,NT$7.41,4.00
559,372,7363,0,6,NT$15.12,NT$7.41,4.00
1268,372,7363,0,6,NT$5.20,NT$1.66,4.00
1225,372,3097,0,6,NT$5.16,NT$1.65,3.00
416,372,3097,0,6,NT$13.28,NT$5.84,4.00
1285,372,3097,0,6,NT$7.48,NT$2.54,4.00
649,372,3097,0,6,NT$7.65,NT$2.60,3.00
586,372,3097,0,6,NT$5.68,NT$2.27,4.00
43,372,3097,0,6,NT$6.68,NT$2.14,4.00
1258,372,3097,0,6,NT$1.22,NT$0.38,2.00
961,372,7196,0,6,NT$3.93,NT$1.81,3.00
46,372,7196,0,6,NT$6.88,NT$2.41,2.00
89,372,7196,0,6,NT$6.36,NT$2.86,4.00
372,372,7196,0,6,NT$11.94,NT$4.90,3.00
1082,372,7196,0,6,NT$5.73,NT$2.52,3.00
1038,372,1138,0,6,NT$2.22,NT$0.98,3.00
229,372,1138,0,6,NT$6.69,NT$3.14,3.00
1098,372,1138,0,6,NT$4.17,NT$1.50,3.00
462,372,1138,0,6,NT$6.36,NT$2.93,3.00
1544,372,1138,0,6,NT$4.38,NT$2.06,3.00
1415,372,1138,0,6,NT$11.40,NT$3.53,3.00
603,372,4279,0,6,NT$3.69,NT$1.70,3.00
779,372,4279,0,6,NT$5.43,NT$2.66,3.00
663,372,4279,0,6,NT$7.04,NT$2.68,4.00
1012,372,4279,0,6,NT$5.52,NT$1.82,2.00
1108,372,4279,0,6,NT$6.56,NT$3.21,4.00
1551,372,4279,0,6,NT$4.64,NT$1.48,4.00
70,372,6696,0,6,NT$2.91,NT$0.87,3.00
819,372,6696,0,6,NT$5.54,NT$1.77,2.00
1508,372,3503,0,6,NT$14.16,NT$4.81,4.00
353,372,3503,0,6,NT$4.71,NT$2.31,3.00
1528,372,3503,0,6,NT$7.32,NT$2.34,3.00
1119,372,3503,0,6,NT$9.51,NT$3.33,3.00
839,372,709,0,6,NT$1.98,NT$0.63,3.00
1189,372,709,0,6,NT$2.28,NT$1.00,3.00
140,372,709,0,6,NT$7.28,NT$2.69,4.00
583,372,709,0,6,NT$6.44,NT$2.70,4.00
1226,372,709,0,6,NT$5.92,NT$2.84,2.00
716,372,9239,0,6,NT$5.43,NT$1.85,3.00
827,372,9239,0,6,NT$2.85,NT$1.11,3.00
743,372,2722,0,6,NT$2.88,NT$0.92,3.00
1159,372,2722,0,6,NT$11.34,NT$4.65,3.00
1055,372,2722,0,6,NT$4.86,NT$1.80,3.00
311,377,1738,0,6,NT$8.60,NT$2.75,4.00
225,377,1738,0,6,NT$15.56,NT$7.00,4.00
774,377,1738,0,6,NT$7.35,NT$3.23,3.00
270,377,1738,0,6,NT$6.72,NT$3.29,3.00
953,377,1738,0,6,NT$8.22,NT$2.96,3.00
464,377,1738,0,6,NT$7.12,NT$2.42,2.00
786,377,1738,0,6,NT$2.91,NT$0.96,3.00
503,377,10161,0,6,NT$7.44,NT$2.83,4.00
254,377,10161,0,6,NT$1.68,NT$0.57,3.00
1003,377,10161,0,6,NT$2.34,NT$0.87,3.00
973,377,8753,0,6,NT$5.36,NT$2.20,4.00
1229,377,8753,0,6,NT$3.90,NT$1.44,3.00
950,377,5297,0,6,NT$13.88,NT$6.66,4.00
861,377,5297,0,6,NT$4.90,NT$2.35,2.00
1543,377,5297,0,6,NT$7.44,NT$2.53,3.00
1087,377,598,0,6,NT$3.32,NT$1.10,2.00
1044,377,7747,0,6,NT$3.81,NT$1.33,3.00
994,377,7747,0,6,NT$3.95,NT$1.62,5.00
1143,377,7747,0,6,NT$5.28,NT$2.48,3.00
694,377,7747,0,6,NT$14.75,NT$6.64,5.00
484,377,7747,0,6,NT$14.56,NT$6.55,4.00
334,377,3337,0,6,NT$2.34,NT$0.89,3.00
1150,377,3337,0,6,NT$12.76,NT$5.61,4.00
261,377,3337,0,6,NT$13.52,NT$5.00,4.00
638,377,3337,0,6,NT$6.30,NT$2.27,2.00
1357,377,9603,0,6,NT$8.13,NT$3.74,3.00
442,377,9603,0,6,NT$6.72,NT$2.35,3.00
485,377,9603,0,6,NT$8.76,NT$2.63,4.00
768,377,9603,0,6,NT$11.04,NT$5.19,4.00
1064,377,9603,0,6,NT$2.16,NT$1.06,4.00
1434,377,5503,0,6,NT$3.72,NT$1.30,4.00
525,377,3802,0,6,NT$11.40,NT$4.67,4.00
1380,377,3802,0,6,NT$10.86,NT$3.37,3.00
1517,377,3802,0,6,NT$2.32,NT$1.09,4.00
375,377,3802,0,6,NT$6.87,NT$2.40,3.00
685,377,3802,0,6,NT$4.59,NT$2.30,3.00
1313,377,3802,0,6,NT$11.76,NT$5.29,3.00
159,377,3802,0,6,NT$5.13,NT$2.10,3.00
101,377,9903,0,6,NT$1.44,NT$0.53,2.00
1430,377,3680,0,6,NT$10.08,NT$4.13,3.00
1447,377,3680,0,6,NT$14.80,NT$7.25,5.00
1397,377,3680,0,6,NT$5.72,NT$2.23,4.00
1547,377,3680,0,6,NT$9.52,NT$3.24,4.00
684,377,3680,0,6,NT$2.72,NT$0.84,4.00
734,377,3337,0,6,NT$1.89,NT$0.66,3.00
738,377,3337,0,6,NT$7.40,NT$2.52,4.00
1553,377,3337,0,6,NT$5.58,NT$1.90,3.00
251,377,3337,0,6,NT$4.88,NT$2.24,2.00
627,377,3337,0,6,NT$3.40,NT$1.29,2.00
1470,377,3337,0,6,NT$7.23,NT$2.82,3.00
501,377,3337,0,6,NT$4.35,NT$1.91,3.00
49,377,7808,0,6,NT$10.14,NT$4.97,3.00
65,377,7808,0,6,NT$11.28,NT$5.41,3.00
115,377,8593,0,6,NT$1.95,NT$0.80,3.00
1457,377,5941,0,6,NT$10.02,NT$3.91,3.00
515,377,5941,0,6,NT$5.73,NT$2.69,3.00
1217,377,5489,0,6,NT$2.54,NT$0.81,2.00
502,377,5489,0,6,NT$9.51,NT$3.33,3.00
1091,377,5489,0,6,NT$10.68,NT$4.70,3.00
469,377,5489,0,6,NT$3.87,NT$1.32,3.00
1475,383,3127,502,6,NT$10.68,NT$4.70,3.00
905,383,3127,502,6,NT$4.66,NT$1.44,2.00
229,383,3127,502,6,NT$6.69,NT$2.94,3.00
699,383,3127,502,6,NT$4.26,NT$1.83,3.00
123,383,2342,502,6,NT$11.52,NT$4.72,3.00
1464,383,2572,502,6,NT$8.88,NT$3.46,3.00
522,383,2572,502,6,NT$4.89,NT$2.05,3.00
1225,383,350,502,6,NT$5.16,NT$1.65,3.00
96,383,350,502,6,NT$6.33,NT$2.22,3.00
1098,383,350,502,6,NT$4.17,NT$1.83,3.00
62,383,350,502,6,NT$15.28,NT$5.35,4.00
1355,383,4161,502,6,NT$2.52,NT$1.18,4.00
93,383,4161,502,6,NT$1.92,NT$0.73,2.00
1495,383,4161,502,6,NT$6.96,NT$2.16,2.00
819,383,4161,502,6,NT$8.31,NT$2.49,3.00
1289,383,4161,502,6,NT$2.42,NT$0.87,2.00
1445,383,1605,502,6,NT$1.48,NT$0.65,2.00
962,383,5714,502,6,NT$3.74,NT$1.53,2.00
1369,383,5714,502,6,NT$13.52,NT$4.46,4.00
440,383,5714,502,6,NT$1.34,NT$0.62,2.00
610,383,705,502,6,NT$6.81,NT$3.13,3.00
1159,383,705,502,6,NT$11.34,NT$3.52,3.00
1070,383,705,502,6,NT$14.04,NT$5.19,4.00
194,383,705,502,6,NT$16.80,NT$8.23,5.00
17,383,763,502,6,NT$11.96,NT$5.62,4.00
966,383,763,502,6,NT$7.47,NT$2.47,3.00
1109,383,1953,502,6,NT$1.10,NT$0.40,2.00
1219,383,1953,502,6,NT$9.44,NT$3.12,4.00
1303,383,1953,502,6,NT$2.04,NT$1.02,3.00
637,383,4337,502,6,NT$4.30,NT$1.42,5.00
641,383,4337,502,6,NT$19.90,NT$6.37,5.00
1456,383,4337,502,6,NT$7.32,NT$2.42,4.00
154,383,4337,502,6,NT$3.92,NT$1.72,2.00
530,383,4337,502,6,NT$7.52,NT$2.78,2.00
1373,383,4337,502,6,NT$14.40,NT$5.18,4.00
404,383,4337,502,6,NT$5.00,NT$2.10,4.00
1412,383,7223,502,6,NT$7.32,NT$2.34,4.00
1429,383,7223,502,6,NT$9.60,NT$3.36,4.00
1379,383,7223,502,6,NT$3.84,NT$1.19,2.00
1529,383,7223,502,6,NT$6.54,NT$3.07,2.00
1080,383,7223,502,6,NT$8.76,NT$3.59,4.00
1283,383,7223,502,6,NT$2.37,NT$1.19,3.00
1500,383,7223,502,6,NT$7.23,NT$3.25,3.00
1215,383,6442,502,6,NT$4.38,NT$2.01,3.00
860,383,6442,502,6,NT$4.68,NT$1.64,2.00
783,383,6442,502,6,NT$7.41,NT$2.30,3.00
600,383,6442,502,6,NT$6.93,NT$3.33,3.00
1475,383,5948,502,6,NT$14.24,NT$5.84,4.00
493,383,5948,502,6,NT$7.92,NT$3.48,3.00
737,383,5948,502,6,NT$5.12,NT$2.41,4.00
