"Positions","USCNS","USCNF","USDMS","USDMF","USFRS","USFRF","USILS","USILF","USJYS","USJYF","USUKS","USUKF"
1988/2/29 ,-.242684111681,-.244322258808,-.525782866066,-.523165868668,-1.74087014573,-1.7417853157,-7.12673892459,-7.12947388207,-4.86268906546,-4.86070477925,.564461172932,.562867637793
1988/3/31 ,-.2285283523,-.230107524196,-.521455094476,-.518494519387,-1.74124537901,-1.74180203254,-7.12525865742,-7.12841603927,-4.85385649186,-4.85148767987,.575489137092,.573462337614
1988/4/30 ,-.208846924579,-.209780732571,-.503916215465,-.501040434407,-1.72510005652,-1.72638734106,-7.11294195618,-7.11620643297,-4.8208708534,-4.81818571896,.635518067723,.634193037716
1988/5/31 ,-.206241740512,-.207472950506,-.515602702914,-.512453690717,-1.73923795745,-1.74027932182,-7.12732768347,-7.12914009613,-4.82751533407,-4.82457940381,.631005784022,.630207380786
1988/6/30 ,-.208564101551,-.210042035567,-.545576595284,-.54206669559,-1.76217782316,-1.7620538097,-7.15719477817,-7.15917021942,-4.82940962782,-4.8261731728,.601031891652,.600977065588
1988/7/31 ,-.198744840269,-.199830028555,-.598571592723,-.595606077239,-1.81370962007,-1.81350156609,-7.20770744403,-7.20983134561,-4.89812931554,-4.89520450886,.531216313414,.529745508619
1988/8/31 ,-.188043894314,-.189405411682,-.629289295357,-.626808823303,-1.84488941851,-1.84451396613,-7.23252902373,-7.23488926617,-4.88861217606,-4.88567366641,.538538062333,.535966916172
1988/9/30 ,-.212872882334,-.214088048944,-.627711932416,-.624556666723,-1.85158117707,-1.85110930967,-7.24127810228,-7.24304518868,-4.91552427781,-4.91253412168,.514917241669,.511865083341
1988/10/31 ,-.190722504903,-.192289229964,-.620532184909,-.617721242064,-1.84602802706,-1.84542885249,-7.2345745844,-7.23634495367,-4.89491017479,-4.89195884417,.53003984269,.526915484915
1988/11/30 ,-.20452189024,-.206382614908,-.580497381905,-.577395034248,-1.80794544265,-1.80751980032,-7.19075748754,-7.19339166371,-4.83113939615,-4.82768910993,.569283193338,.566222486986
1988/12/31 ,-.172105855241,-.173211425121,-.549464989839,-.546081969259,-1.77881401166,-1.77795775006,-7.15510430913,-7.15729348113,-4.80040494919,-4.79668728731,.616805947303,.613562701217
1989/1/31 ,-.174552372321,-.175570413694,-.572717611094,-.569430337741,-1.8012499469,-1.80063876533,-7.17448979034,-7.17658669144,-4.82776079286,-4.82370043951,.592774206413,.589618319731
1989/2/28 ,-.174501566533,-.17571733994,-.621841250475,-.619083173533,-1.84768484217,-1.84733266735,-7.21759667852,-7.21955684656,-4.86386681702,-4.85976410866,.562183916041,.55938719038
1989/3/31 ,-.181644803251,-.182989899184,-.607215902201,-.604416667581,-1.83182733777,-1.83135985864,-7.21029454146,-7.21156295451,-4.85322554812,-4.84868502526,.544937153395,.54238242867
1989/4/30 ,-.173983211877,-.175641345861,-.632161061027,-.629488072887,-1.84881902488,-1.84762409678,-7.23051333182,-7.2316953861,-4.88369120677,-4.87834300642,.52235885958,.520102460546
1989/5/31 ,-.171507422933,-.173697901706,-.631170994519,-.628133712845,-1.84913988329,-1.84807337758,-7.22690848015,-7.22832194506,-4.88862486311,-4.88384187921,.524136637826,.521646862398
1989/6/30 ,-.187816076112,-.190189567966,-.684848377745,-.682405249876,-1.90621706934,-1.90533074624,-7.27146202156,-7.27395289519,-4.96089108311,-4.95672103352,.452984624076,.449609577092
1989/7/31 ,-.177555860721,-.180049238796,-.656838230446,-.654745782942,-1.87945295197,-1.8794485329,-7.24241468936,-7.24492728344,-4.95020875092,-4.94647852521,.455841315433,.45196694176
1989/8/31 ,-.163304356841,-.166727076597,-.623052808978,-.621772546551,-1.84286386696,-1.84320910576,-7.20120040484,-7.20445149272,-4.9181417342,-4.91498097428,.50349884838,.498894732898
1989/9/30 ,-.167325860721,-.170086507126,-.681677868177,-.680291530196,-1.89720029005,-1.89727480162,-7.2574026965,-7.2601633429,-4.98251030658,-4.97972351368,.4424397109,.438319444979
1989/10/31 ,-.163815986596,-.166614591411,-.6281965432,-.626794025021,-1.84973874737,-1.85012443444,-7.22384640564,-7.22623158754,-4.93823737366,-4.93476021469,.481190818636,.476606780379
1989/11/30 ,-.160272413025,-.163405151661,-.608603736065,-.60822521012,-1.82979629927,-1.83118223945,-7.20671204807,-7.20958147944,-4.96295071323,-4.96091518196,.458689869345,.453238882913
1989/12/31 ,-.153055389466,-.156010668177,-.577516998265,-.577224133254,-1.8059201201,-1.80735484457,-7.17987142628,-7.18323799216,-4.96312145429,-4.96143578892,.448524597569,.44321037435
1990/1/31 ,-.146814868337,-.150248836906,-.525599669037,-.525230757886,-1.75544924517,-1.7578708235,-7.14536729879,-7.14950085605,-4.96787343476,-4.96641175643,.477785769688,.471939254713
1990/2/28 ,-.172616366768,-.176229761853,-.519112146471,-.518857795463,-1.7417426987,-1.74355306534,-7.12929278647,-7.1329278338,-4.97586232734,-4.97449624748,.520280782537,.515215972067
1990/3/31 ,-.173476389065,-.177813160226,-.54069624618,-.53994702095,-1.75657343578,-1.75834083438,-7.14301368023,-7.1462376571,-5.00833103019,-5.00713725376,.510125378652,.504525821617
1990/4/30 ,-.155813481593,-.15984029585,-.532357918893,-.532012314269,-1.74538055874,-1.74670983506,-7.13408198675,-7.13643083777,-5.06859952347,-5.06784107605,.489193323639,.483906534415
1990/5/31 ,-.15210216864,-.15627669278,-.518416369186,-.51804613638,-1.72908179142,-1.73009014458,-7.11560416158,-7.11837514645,-5.06760178777,-5.06660771074,.495001073419,.489254633838
1990/6/30 ,-.156818533788,-.161288468876,-.52672701889,-.526532566911,-1.74315480284,-1.74466318959,-7.12834288038,-7.13149559584,-5.01881388824,-5.01844458199,.521468783864,.515932561134
1990/7/31 ,-.149074835985,-.154370623865,-.50599400999,-.505886156377,-1.71610180288,-1.71757984294,-7.10417694152,-7.1065967887,-5.01901141949,-5.01835185664,.567300470694,.561613790598
1990/8/31 ,-.141518280278,-.146068397696,-.46476757303,-.46502896796,-1.67439750394,-1.67597427386,-7.06044166045,-7.06343106333,-4.99158709913,-4.99115801113,.617884696059,.611882893729
1990/9/30 ,-.141872112551,-.145770957661,-.46017842404,-.46047566972,-1.66952848884,-1.67112689268,-7.07196125232,-7.07338664212,-4.96624015598,-4.96644502488,.627541423462,.621973361105
1990/10/31 ,-.141176085186,-.14496613871,-.439543057738,-.440207537113,-1.64861791395,-1.65021986782,-7.05899089116,-7.06020074684,-4.91955010077,-4.91949151948,.636312243807,.630313871388
1990/11/30 ,-.15206219322,-.155701552044,-.410661252514,-.411027762053,-1.61988786098,-1.62141471646,-7.02954428633,-7.03164700641,-4.87070252835,-4.87085404254,.668598307639,.663769861849
1990/12/31 ,-.154225120591,-.157466392158,-.414629173278,-.415330067057,-1.6321076107,-1.63334095951,-7.03676565427,-7.04065486142,-4.9011553679,-4.90110432427,.651804217026,.646998524534
1991/1/31 ,-.14895586295,-.152168518623,-.402004897043,-.402960671862,-1.62690111945,-1.62872952218,-7.02818305832,-7.03251985066,-4.90986984683,-4.91055869216,.657520002917,.651804217026
1991/2/28 ,-.148097195098,-.15129790153,-.383383133238,-.385149580963,-1.60842551042,-1.61094252823,-7.00575255203,-7.00980377408,-4.87839202622,-4.87923815707,.681327603755,.67589928715
1991/3/31 ,-.142187184372,-.14457206253,-.429926384991,-.431875952659,-1.65526317582,-1.6571632562,-7.04662343313,-7.05142771611,-4.90144275686,-4.90244818935,.640800700188,.635623994316
1991/4/30 ,-.145321875418,-.148120976958,-.533566797078,-.53602001373,-1.75475978785,-1.75726974381,-7.14619244041,-7.15136755328,-4.94998671186,-4.95058252223,.553310235372,.54812140851
1991/5/31 ,-.141940414152,-.144816542704,-.534322406758,-.536915860623,-1.75313778412,-1.75600748056,-7.1412251501,-7.14593670766,-4.9241772841,-4.92542352591,.544937153395,.539996001066
1991/6/30 ,-.135848294163,-.138327848022,-.556876926011,-.559472066653,-1.77791841782,-1.78078162682,-7.16466684336,-7.16915406822,-4.93467522457,-4.93624506241,.529156580451,.524669355587
1991/7/31 ,-.133956998636,-.136412690657,-.599924603478,-.60241832717,-1.81974399699,-1.82307901665,-7.210951064,-7.21556383633,-4.93007645738,-4.93183707609,.479334956675,.474493534519
1991/8/31 ,-.139450221674,-.141836145359,-.564043588085,-.566864300463,-1.78711908967,-1.79030352625,-7.1800871629,-7.18485236999,-4.92503489037,-4.9263581385,.515215972067,.510905620566
1991/9/30 ,-.131860858593,-.134078802218,-.556644017546,-.559375663069,-1.7800692478,-1.78291482046,-7.17126018461,-7.17593862932,-4.91740011133,-4.91887178244,.521765563804,.517543011514
1991/10/31 ,-.12386670461,-.126637460463,-.511397542569,-.514095569025,-1.73733993147,-1.74080987582,-7.12814905771,-7.13302264363,-4.89256617633,-4.89375686554,.558472277233,.554057512158
1991/11/30 ,-.113869509925,-.116292363253,-.507103357478,-.510465001839,-1.7359786512,-1.73928447071,-7.12625818488,-7.13115715777,-4.86891850331,-4.86978429425,.559330032826,.554890354928
1991/12/31 ,-.126222167096,-.128349133945,-.475301980208,-.479336007463,-1.70467132958,-1.7089407123,-7.10229200934,-7.10905316255,-4.8666897369,-4.86779984728,.574645136479,.569735835645
1992/1/31 ,-.144791912532,-.147247033402,-.416450335516,-.420974421458,-1.64539507304,-1.6505710867,-7.04616850941,-7.05319147473,-4.82777912088,-4.82885108283,.626473047292,.620845268805
1992/2/29 ,-.157241137535,-.159584373262,-.465653905119,-.470122284256,-1.69101789943,-1.69562995304,-7.08683083246,-7.09288355515,-4.83274833437,-4.83371569402,.587786664902,.582662447385
1992/3/31 ,-.166725393181,-.1693188221,-.495036577522,-.500067610978,-1.71886306993,-1.72416407484,-7.11557263988,-7.12287497464,-4.86439652176,-4.86567525268,.562753716626,.55706969224
1992/4/30 ,-.176115175351,-.179064010802,-.502671822039,-.50727364567,-1.72360524167,-1.7285294164,-7.12845966305,-7.13485784804,-4.89993270128,-4.9004905829,.544647172242,.538946499483
1992/5/31 ,-.17294062496,-.175461630153,-.495584007797,-.500245852125,-1.71109409653,-1.71606537366,-7.11804344352,-7.12468166225,-4.88758631683,-4.8882885305,.579418415232,.573687740523
1992/6/30 ,-.185926315323,-.187636331515,-.476223957584,-.48095842778,-1.68825619048,-1.69333206916,-7.10003802887,-7.10679590048,-4.847330882,-4.8479650247,.600483495697,.595534351693
1992/7/31 ,-.183106178254,-.184340171642,-.417084071734,-.422008206255,-1.63015330882,-1.63542283952,-7.04596891621,-7.05452251193,-4.8277903141,-4.82847151993,.647626665258,.642485265758
1992/8/31 ,-.169110979478,-.170814706615,-.38939769993,-.39543238195,-1.60683577722,-1.61322258253,-7.01660502244,-7.02751219046,-4.84583092917,-4.84645364906,.654406352244,.648149814629
1992/9/30 ,-.177553069907,-.178553490028,-.331703749734,-.337353327217,-1.55806554895,-1.56407334552,-6.97070421742,-6.98220678899,-4.8116508928,-4.81216633659,.691646054434,.685770036221
1992/10/31 ,-.224927159854,-.229433424615,-.354368802819,-.360320389628,-1.57218474124,-1.58356274852,-7.12853496745,-7.14017549502,-4.78806744804,-4.78875722248,.551871593202,.54667527666
1992/11/30 ,-.216921163463,-.220477881053,-.450262214572,-.45517802293,-1.67115659476,-1.67647928205,-7.20214837656,-7.21162407162,-4.81945976899,-4.81968703338,.426247647291,.42205998168
1992/12/31 ,-.249033925582,-.252785352438,-.457354818595,-.461890634126,-1.6846377526,-1.69121546849,-7.24499427099,-7.25398296643,-4.82407437012,-4.82386608787,.429507102588,.426769874602
1993/1/31 ,-.24457667705,-.247375498647,-.482352757442,-.486733308004,-1.70930117942,-1.71695709827,-7.29533797577,-7.30403501899,-4.82699186004,-4.8274520397,.414755155015,.411645967183
1993/2/28 ,-.23606283282,-.238601248591,-.493126046667,-.497456208553,-1.71107633943,-1.71941006169,-7.32314687627,-7.33020762793,-4.82728121269,-4.82762360615,.373974441017,.37121866938
1993/3/31 ,-.223698952606,-.22588333621,-.498246841559,-.502813667906,-1.72009686654,-1.72799898792,-7.35592948879,-7.36328855046,-4.77555738486,-4.77570387877,.364643113588,.361931106084
1993/4/30 ,-.231304197223,-.233016461612,-.469675814131,-.473827866754,-1.69152074322,-1.69742423946,-7.37270683661,-7.379588825,-4.73673307404,-4.73657821081,.422322225175,.419959554259
1993/5/31 ,-.24095717377,-.242621604799,-.462847749103,-.46721602328,-1.67749556875,-1.68197046792,-7.30853554036,-7.31541194727,-4.71148626789,-4.71159250593,.450438473751,.447821924187
1993/6/30 ,-.242933536465,-.244310054356,-.465318266445,-.469728919507,-1.68186352705,-1.68642288984,-7.29401719325,-7.30099577293,-4.67459279534,-4.67434615538,.438899884194,.436511476513
1993/7/31 ,-.253117390778,-.254204305408,-.529867564848,-.533894359632,-1.74702140901,-1.75071481242,-7.34218582671,-7.34793740537,-4.67648055562,-4.6760991665,.411115779617,.408792898201
1993/8/31 ,-.247877100032,-.248633642209,-.539611730484,-.54331926597,-1.79377154234,-1.7982109963,-7.3817581179,-7.38768724849,-4.64820523845,-4.64787491372,.398440493171,.395953347736
1993/9/30 ,-.275669916004,-.276876848055,-.506837582588,-.509975471945,-1.76173897944,-1.76562350995,-7.37412461733,-7.37942402159,-4.66002264483,-4.65966252712,.410452649619,.408061733955
1993/10/31 ,-.289755643468,-.290989179091,-.489001692307,-.492190500576,-1.73826713465,-1.74171589811,-7.37211781959,-7.37704703257,-4.66291885329,-4.66259952523,.40912506894,.406697681511
1993/11/30 ,-.274085669935,-.275074162875,-.526568705568,-.52961257572,-1.77975887236,-1.78305334463,-7.40938956805,-7.41413818437,-4.68401756052,-4.68358210315,.392717535286,.390419149903
1993/12/31 ,-.28844166231,-.288831459009,-.540767980381,-.543443033736,-1.7803812366,-1.78344351891,-7.44685027762,-7.45184634361,-4.68747049456,-4.68634662415,.39237986856,.390825131369
1994/1/31 ,-.280627847988,-.281150459354,-.551890373543,-.554639953579,-1.7757138849,-1.77879053346,-7.44541787254,-7.44991212259,-4.71496828944,-4.71411412113,.391704192858,.389674422202
1994/2/28 ,-.286254473066,-.28663466469,-.546362093294,-.548722506828,-1.76919009585,-1.77176473308,-7.42892069349,-7.43308729407,-4.67879082177,-4.67811050143,.410187274443,.408460617088
1994/3/31 ,-.302096525782,-.302415642763,-.535879264964,-.53843475977,-1.76047666043,-1.76313408794,-7.43337130649,-7.43728878325,-4.65028765238,-4.64928663596,.396087946296,.39467375703
1994/4/30 ,-.327323309114,-.32807480196,-.5278117698,-.529581134733,-1.75544624671,-1.75751481075,-7.39584212788,-7.39971112553,-4.63909151818,-4.63801799103,.388318949273,.387029545952
1994/5/31 ,-.323404487575,-.32497366563,-.500805221311,-.502085872039,-1.73174587242,-1.73340793576,-7.36991620782,-7.37336132411,-4.62276554586,-4.62135732794,.417723005504,.416701740034
1994/6/30 ,-.326802006277,-.328227020288,-.496365236755,-.49711913777,-1.72570961537,-1.72682514361,-7.3730596631,-7.37597034228,-4.65062135441,-4.64856583456,.416800617772,.41620720464
1994/7/31 ,-.323241871362,-.324478804614,-.466584265823,-.466974458974,-1.69827250715,-1.69915042105,-7.36868412781,-7.37169743762,-4.59213369341,-4.58995154636,.430482871083,.430092677933
1994/8/31 ,-.327846066982,-.328588629993,-.453785729351,-.454288829888,-1.68297466432,-1.68370896401,-7.36447225716,-7.36808053954,-4.59363494692,-4.59135253892,.43080791578,.429995105851
1994/9/30 ,-.313098070772,-.312919322357,-.455461277319,-.455611715823,-1.6858433519,-1.68640015599,-7.36597116803,-7.36897091394,-4.60181456543,-4.59992295197,.431977202648,.431847349382
1994/10/31 ,-.296766162172,-.29684027407,-.442945658028,-.442857874654,-1.66998797693,-1.67037424217,-7.35596050029,-7.35892851855,-4.60336881798,-4.60088804986,.456158222424,.455777921982
1994/11/30 ,-.30338669911,-.303690429705,-.405036803271,-.405169203326,-1.63531896789,-1.63583630431,-7.33927970146,-7.34220281637,-4.57215167121,-4.57009957113,.491459301275,.490816775208
1994/12/31 ,-.318500135908,-.318320347911,-.452454872784,-.451770542046,-1.68459178971,-1.68404785902,-7.38751104328,-7.38963826616,-4.59854864369,-4.5952048968,.449290587648,.449609577092
1995/1/31 ,-.338342376514,-.338698047817,-.438224002299,-.43773307323,-1.67461141889,-1.67490094056,-7.39157123489,-7.39406033784,-4.60286647984,-4.59965728723,.447566284127,.447438439586
1995/2/28 ,-.343026331169,-.344840486292,-.420359534572,-.419908059325,-1.66314167816,-1.66288574688,-7.38318108099,-7.38513196864,-4.59972417445,-4.59698363652,.458436992874,.458057558227
1995/3/31 ,-.333784294083,-.335260082366,-.381864311434,-.380950727113,-1.63768259831,-1.6379664509,-7.40321340634,-7.40625733655,-4.57213065887,-4.5692064691,.457804521789,.457551421306
1995/4/30 ,-.336710759898,-.338383654278,-.316410703013,-.315206430943,-1.57076278609,-1.57245032924,-7.4504120127,-7.4542174673,-4.45652394463,-4.4522100481,.480510735764,.480294248729
1995/5/31 ,-.303990241838,-.306244784151,-.329411901996,-.328288590564,-1.59963939831,-1.6019370927,-7.4163332013,-7.42067195791,-4.42568467064,-4.42247337306,.480139586434,.479458788016
1995/6/30 ,-.3178307547,-.319170688622,-.352928383082,-.351690042688,-1.60931220533,-1.61057509367,-7.40819599869,-7.41203038597,-4.44379594264,-4.43983508079,.464425600932,.464205603131
1995/7/31 ,-.316479329412,-.317193193872,-.320753228798,-.319400223129,-1.57518053837,-1.57610032578,-7.39076727686,-7.39507236905,-4.43825808519,-4.43386339783,.469566033515,.469034409704
1995/8/31 ,-.313505991395,-.314396444615,-.322426088769,-.321456851561,-1.56272964267,-1.56350228861,-7.36688778126,-7.37134349406,-4.48059601975,-4.47650702337,.469253347855,.468408607875
1995/9/30 ,-.295285939879,-.296138544993,-.380661915062,-.379365787002,-1.6199333666,-1.61993439086,-7.39369375143,-7.39735032668,-4.57898094676,-4.57461913838,.439866534825,.439157749075
1995/10/31 ,-.291769228769,-.292133480106,-.357562962362,-.356078871377,-1.59510852858,-1.59521868521,-7.38434615271,-7.38796729738,-4.61097211121,-4.60601171471,.461908451531,.461120541186
1995/11/30 ,-.297390886579,-.298581942746,-.348124076838,-.346492685597,-1.59219797899,-1.59378414105,-7.37403337552,-7.37760822171,-4.63497190782,-4.63002656193,.456475029016,.455777921982
1995/12/31 ,-.311325743373,-.312514184796,-.368106609091,-.366597767169,-1.60840523935,-1.6086531627,-7.37947471557,-7.38311297174,-4.61834987038,-4.61347688722,.425790474569,.425104323361
1996/1/31 ,-.310305202555,-.310337536486,-.358566751178,-.357235552504,-1.58726948484,-1.58731876864,-7.36922191136,-7.37338640795,-4.63620053654,-4.63171210184,.439930944989,.43918997751
1996/2/29 ,-.318303516462,-.318381578443,-.400983023394,-.399428405309,-1.63366134082,-1.63277459261,-7.36481305287,-7.36852732831,-4.67390360056,-4.67002184014,.414160526475,.413433277757
1996/3/31 ,-.313755695887,-.31385903974,-.389283240633,-.38762518998,-1.62088742601,-1.62012066124,-7.35351433853,-7.3575891072,-4.65828480558,-4.65444665095,.424221436591,.423305026236
1996/4/30 ,-.303841609952,-.303619960638,-.394125324147,-.392042087776,-1.61928828074,-1.61792637346,-7.358186399,-7.36188978831,-4.67769085135,-4.67352716572,.422256670748,.421994410059
1996/5/31 ,-.30918330151,-.309374610117,-.427603795202,-.425957492883,-1.64427988379,-1.64299307799,-7.35624791556,-7.36029712046,-4.65505500481,-4.65097267293,.403129048311,.402594324683
1996/6/30 ,-.314273032069,-.314459502432,-.422974805924,-.421374898606,-1.64301238121,-1.64176724615,-7.34180782303,-7.34576851916,-4.68476693531,-4.68095251097,.43780321602,.437286720431
