f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,target
22.15987133,6.825839772,21.08135175,1.446575756,15.07956273,0.189594368,4.856112753,6.201270029,11.09185026,6.027683969,16.02381237,-14.97812337,-5.928654822,3.102381237,8.511906186,F,F,F,-4.525300865,H
7.447366898,10.15720931,6.496164402,15.34716377,6.070317027,2.4230864,5.071105349,22.38728457,7.759304425,21.69027306,-2.797434726,0.370005429,7.72821988,1.788036647,-0.878523086,D,B,A,0.952750899,E
16.48679519,4.416110788,20.15647705,1.135409236,16.96881617,2.141380626,5.467845338,9.75654284,12.21548674,8.876168291,4.027984664,-2.051244372,-5.219897361,1.902798466,2.513992332,F,D,E,6.954463928,H
11.74499329,8.075834641,15.62974141,10.09028878,15.10699831,3.604141398,5.388577676,9.352571336,10.05319616,7.869621167,-6.825630783,2.579468076,6.579468076,0.645738827,-0.964962664,D,D,D,-7.574020972,E
18.04571936,6.831657534,21.62978956,12.32450466,10.18160494,0.386713583,5.617910814,7.495859912,13.58632937,6.476367222,3.742429804,-7.901038412,-2.187148078,1.87424298,2.371214902,F,F,F,-2.559752549,G
14.75461686,8.760481053,13.86187035,5.271527701,13.43938807,1.295567147,4.622776571,16.1143978,7.978897125,19.69508433,-10.42789932,-2.103930441,7.589167204,1.764861201,-3.816945847,B,B,B,8.987815672,C
11.38360595,14.18068521,15.5101628,5.175904206,16.46976465,2.258530626,4.43740674,6.631525184,13.6799393,8.889301704,-6.187240361,-5.285931854,-3.167069776,0.881275964,-2.59362018,F,F,C,-12.52553076,B
25.05051636,8.598525247,19.80962107,17.22759845,3.278409322,2.04992918,2.879984123,15.12571517,10.50944488,17.16844276,5.421367149,-0.23715068,4.538912668,2.48913355,0.92319567,C,E,D,-3.911599398,F
9.754262569,15.78971073,14.41407689,15.74365677,4.624938259,1.795256583,5.004696704,15.46022101,8.687077945,12.93871368,9.542795821,-3.131145946,2.325245195,1.26564738,0.747721478,C,C,D,4.163556721,I
8.759180108,10.13602326,7.156864039,7.819024525,14.12895462,2.444229611,3.622955424,14.16667657,5.781879799,19.15208323,-8.116643272,-2.425990679,9.206827114,2.034471186,-3.373323601,A,E,A,8.037686279,C
12.78737544,8.364874377,15.08431104,6.211266236,11.16979135,2.82227827,2.23652439,17.16418953,9.661251653,21.35778559,-9.2638049,-0.495187465,6.37740811,1.562901352,-2.855612669,C,B,B,1.875130492,B
12.92354481,8.786827079,17.08862671,16.84945364,5.011094522,2.367871262,4.038347297,29.90300761,9.177670932,20.41587547,6.751058987,4.053606043,9.035127473,2.005854579,3.043433931,A,C,B,-0.37042619,H
19.55523488,7.676841234,21.53298481,11.27158505,14.87961561,0.930734515,5.14448738,8.770320556,10.54625549,8.867169589,1.874051738,-2.469932686,-5.62680657,1.687405174,1.437025869,F,F,E,0.480005667,G
7.572838091,11.57242612,9.715939036,11.21897178,6.850917568,2.531394518,3.190032661,22.51477486,6.115935605,19.06752042,-1.81757975,-1.764101777,10.80346161,2.300576935,-1.522770678,D,D,C,-3.023686688,D
9.892463842,12.24788162,6.02116256,7.144362021,12.12074225,2.640277501,0.989170566,18.13315417,8.798148381,21.51952618,-7.359803968,1.46921706,7.736397572,1.789399595,-1.56111055,B,B,E,-2.984246396,B
15.07287831,11.91174309,15.47061121,17.77054512,4.983155471,2.102298133,1.706448461,8.156148239,10.56652015,8.409505197,10.11053467,14.65959943,18.65959943,0.610663168,8.302466764,A,A,C,-7.148265275,J
7.23423983,13.12422619,7.651463989,16.16450798,5.795107998,0.519429069,4.169078619,9.76455797,8.04171422,12.73168614,15.86073222,-8.33657219,2.416013725,0.902668954,0.158277976,C,A,E,8.326220893,J
14.48608289,8.788345783,14.81192126,6.597326017,15.22746913,0.54338048,5.39984917,6.064358932,11.95639909,9.941421784,-7.12754564,-13.80757442,-1.408331919,0.673863534,-7.868375751,F,B,D,-4.340410183,B
10.24020764,12.3565115,15.06253285,11.00467533,6.590917315,2.757534079,5.977029894,9.565104062,9.126370828,17.90022009,-3.800367225,0.126483601,3.498321066,0.605957294,-1.230723639,D,B,A,1.471483475,E
26.74763195,4.175654529,19.43741116,8.751775414,15.7235634,2.397921659,0.067322425,8.718730789,11.52901733,7.435240075,-0.418558218,1.427303759,5.427303759,1.458144178,0.290720891,D,D,A,0.586810848,H
18.43176444,7.583636082,20.43925208,17.75959547,6.675094592,0.552291633,4.320297457,22.82822636,4.450941264,19.33068029,5.136278722,-7.825438266,8.218906819,2.059764127,-2.30986293,E,A,F,11.02323441,H
16.19045406,9.625602537,20.47792117,8.556884424,12.73901662,0.648074792,3.959163068,8.620719397,12.62049803,8.59419614,7.180957645,-8.587375365,-1.923733839,2.218095765,4.090478823,F,D,F,-0.080891374,H
13.11904773,8.292361532,15.09984101,16.35502461,1.435698814,2.172039484,4.311390961,13.3949043,11.60766873,14.49851016,13.81098069,2.279510607,4.394429402,0.716226165,4.069207926,A,C,C,3.514515549,J
22.1680711,4.396761741,20.34400226,5.823994509,16.77344566,3.073072309,4.425423576,8.189318971,11.16472096,8.86402136,4.367546545,-2.423370335,-4.420297798,1.936754655,2.683773273,F,F,E,9.83266599,I
14.94667147,9.795877142,16.43787072,8.25947031,13.78712028,2.53320441,5.645475317,9.320116388,12.18852137,7.906605469,-9.087383367,8.963022841,12.96302284,0.613396841,1.129413675,B,E,F,3.27589174,I
20.11698002,6.798663827,21.35885927,2.21223602,14.57938259,3.531683805,2.428846222,6.585643411,11.21399931,9.051204283,7.333680286,-5.495346564,4.436420462,2.233368029,4.166840143,E,D,E,-1.732435404,H
6.642863596,13.8797314,9.650903527,4.233769787,16.16176699,2.45148854,4.769972279,6.805975019,10.23755561,6.421380193,-12.03872371,-1.110828559,-1.1375384,0.463610735,-3.805859493,E,F,B,0.42405177,D
14.70739149,15.32036958,15.27836227,9.498420926,15.10418497,2.721466755,0.776385097,26.87561933,6.203090385,19.75547197,-11.54233217,3.402127051,6.04213072,1.507021787,-1.801363437,C,B,D,-2.122038684,B
9.803901598,10.04378937,8.7383613,15.44547072,6.937301374,3.630853809,4.247945236,25.93254587,6.097129272,20.47422163,0.575818566,4.100959812,9.319427271,2.053237879,1.519354563,B,E,C,-13.08591754,D
9.262709901,13.8378706,8.985591227,11.81982586,5.743297794,2.663892256,1.302569883,8.488748489,15.33186748,17.39704838,-0.884338272,4.600593136,5.239758945,1.373293157,1.362495905,B,E,D,5.095581582,H
8.903999967,12.57294343,9.225945036,5.69280883,12.9686514,3.610538045,1.600937213,8.526997965,13.70564421,8.946915459,-5.903194671,13.42009152,17.42009152,-0.395502288,3.782572798,A,D,F,-2.028514134,I
17.69855558,7.477979479,19.45664848,2.506852259,16.44115477,0.758830495,3.868282004,20.05095161,9.739165356,19.45434142,2.613935583,-2.68080999,8.425727535,1.761393558,1.806967791,B,E,F,8.796950728,F
13.08146612,11.48502322,13.58781433,5.900102928,14.59035334,3.734032262,5.186323023,14.03362869,9.837643909,14.33591182,-1.032777802,-10.62498955,1.841453829,1.39672222,-3.991067341,F,A,D,-5.770826326,B
14.26942865,14.09637499,13.18831892,12.71263088,6.753674798,3.029544282,5.972581698,7.625454345,12.73809916,8.480779091,-0.770544718,-5.077806752,-3.828830786,0.665512765,-2.641722326,E,B,C,10.06351576,H
6.606165067,13.56529095,7.089016117,9.331585679,15.77139579,3.891875143,1.478807454,20.67822804,5.932530157,20.04824199,-10.86848038,17.34480899,12.64848014,2.608080023,4.176550317,A,C,F,-4.353724419,F
11.00645307,15.95668795,13.77057434,7.368806203,10.01632995,3.488269784,5.418621684,6.407749575,12.01339628,6.260779366,-8.969347971,2.369288443,6.369288443,0.576391472,-1.588466808,D,F,D,-13.34102023,C
11.75177893,10.15015537,16.22386925,5.545339051,15.37888598,2.128408473,0.824833013,8.123063796,10.93278722,8.558566269,-2.009962883,-12.77576415,6.336045983,1.299003712,-5.516549237,F,A,D,13.70064047,G
9.813309331,12.02876026,8.787654553,9.066895548,15.23512808,1.147784411,3.896558473,6.179113211,11.29045792,9.446954941,-5.189839191,-4.70490532,-0.204382175,-0.095980417,-3.591170348,E,F,B,13.24613611,G
13.88735411,8.163106694,19.04216088,9.509746089,15.44093815,3.377266065,3.02486364,13.02405439,5.614115365,19.48883933,7.337304217,-1.758581289,6.494210084,2.233730422,4.168652109,C,B,E,6.866797588,H
17.20951163,7.90754949,20.29176623,12.59716712,11.80604304,2.366136038,5.740925984,7.17263165,10.44618354,8.219588158,2.275575845,-9.809119307,-5.691616482,1.727557584,1.637787922,F,D,E,1.561976212,G
6.152347348,13.40519524,9.906778739,14.97719047,1.43035988,2.177101278,1.529463244,7.991076826,13.91873428,9.13048104,3.888139703,-0.642087719,3.357912281,0.556776459,0.371165043,C,B,C,2.740645655,I
7.454945996,12.7788314,9.382890823,13.2109693,6.97289976,2.655602874,0.545167348,7.091420927,12.26715075,7.68859783,-2.129296585,1.2659696,5.2659696,-0.547410936,-0.338170146,C,B,B,-7.974165096,F
6.715870669,13.0786569,9.233827778,18.54879862,5.050666944,1.426089167,4.919449238,8.125936915,10.96933875,7.059159718,2.866238865,-10.64877917,-1.26837123,0.349105909,-4.053764937,F,A,E,-8.130281611,E
22.59398742,7.633108924,19.75432636,12.22382222,7.607094569,3.629314091,3.774192884,15.30180674,9.846898094,20.24501364,-1.147707022,-17.21015178,8.153459469,1.618116267,-7.791156662,F,A,F,1.063032363,C
10.51751479,12.05971764,13.07277677,16.79581275,4.077357374,2.933177149,5.877351286,25.92779432,5.28812895,21.22788829,19.73473672,5.607027037,7.570137631,1.761689605,6.936612113,A,A,C,0.177142107,J
13.4096132,8.589058822,20.93486469,11.08574491,11.65926696,2.093311112,2.823143492,11.34795558,15.00622842,12.54497575,0.241927715,0.299626927,5.078306714,1.524192772,0.620963858,E,F,C,11.55059084,I
24.26079428,8.0312939,20.16752997,9.794096637,14.13460878,3.533213168,4.361374794,12.46442504,4.821270469,20.59924942,5.87765313,-1.180088576,10.75464945,2.087765313,3.438826565,A,E,E,-12.16198675,C
29.74582742,5.67110529,21.15470455,5.772252358,15.1650216,1.241543127,3.114432702,10.75904561,14.45855514,15.83622552,5.818881396,-8.035705636,5.09696938,2.08188814,3.409440698,F,F,F,1.758737831,G
14.06562469,8.328648272,12.72367141,6.418966362,16.50424391,3.52435287,3.73383301,9.581741034,15.18725293,17.66803107,-8.041831361,-8.848090741,4.526465751,0.695816864,-4.135193542,F,C,E,-8.118623871,B
23.33456991,9.937384748,21.10378267,14.70449864,11.52294135,2.214492635,0.80967679,10.23273603,15.01362103,12.16498764,-3.786143757,-0.62749397,0.977603695,1.730030834,-1.541325093,D,B,A,4.063436643,G
11.83017701,12.13903782,17.74328173,14.38087141,6.639719107,1.321595809,4.988523168,12.11105085,13.91338656,16.62494909,10.96591851,-4.782505766,2.966403841,1.387518973,0.415435558,C,A,E,9.416795918,I
29.01071032,4.541706816,20.01624386,8.454274981,12.12679601,3.449503,4.134784993,15.82442281,8.653676073,19.77858383,18.94921177,0.265745275,11.53596134,3.394921177,9.974605887,A,C,E,12.52896589,J
8.198747402,15.42728246,15.92601333,1.697254791,16.28674086,3.077664464,5.227330963,12.6972352,5.53551929,20.22468407,-1.822579284,-1.829205515,7.592061929,1.765343655,-0.411289642,B,B,D,-6.098647524,B
29.62008001,4.480665711,19.74799334,16.59163089,6.273214052,0.789865626,5.341457334,18.26240777,9.081679761,21.10498634,2.465061679,-5.735348305,15.79479151,3.26827088,-2.106796374,D,C,F,-3.656441345,E
6.551726899,12.2755292,7.747682717,13.07554454,12.43609044,3.463248636,2.717873002,15.65798563,10.33084413,17.38357666,1.428177779,2.679720264,4.254321921,1.209053654,1.140261221,B,E,B,-10.7789495,D
9.54015907,10.47744504,8.759460478,17.14875139,3.84965275,0.309055665,4.196784935,7.511463251,12.80623926,6.967589303,8.058563376,-3.288462951,-6.631418162,0.17772345,0.311114614,C,C,D,-9.407547922,F
8.433021927,12.15151663,6.020821658,1.78889628,18.00714917,3.761924905,3.446296369,6.749756172,10.63236653,6.367007379,-14.87236215,-6.923417291,6.831075733,-0.080796383,-2.871808982,E,C,F,-3.272547608,B
9.598969495,12.47255121,7.070435629,12.38982884,14.22165751,2.937891743,1.855373003,28.87445222,8.43707658,20.73808856,-5.83508308,2.194879106,10.96258137,2.327096895,-0.877571142,A,E,E,-6.321196188,B
10.1450493,11.40001251,14.1049591,11.87984559,12.18426749,3.246491691,4.49808311,12.64083842,15.52874604,12.77364216,-3.066589728,1.758080266,3.094590101,1.051622989,-0.367447321,C,B,A,-10.1116212,D
6.988235126,11.3794852,6.990032318,4.519122254,14.99158039,2.597905187,5.350114101,15.43015851,7.616391269,21.86805239,-13.19338884,-5.155024732,6.767295194,1.627882532,-5.779607515,B,B,A,-10.35344856,A
7.385814556,10.23255964,7.811937976,6.369024225,18.00556244,2.552294979,1.680452935,8.166045281,13.00403571,8.720744043,-22.45118664,-11.47071198,8.146961985,0.058220915,-4.218229166,F,A,F,10.43128869,C
8.048430313,10.56357011,6.88646642,14.07669525,12.37851637,3.980307132,5.766730983,29.10386337,8.41057077,20.7218043,-2.178269982,8.698651983,11.2340091,2.37233485,2.746537497,B,B,E,7.980931646,I
12.3884815,5.783438254,20.27330301,2.269549492,16.03819035,2.129354206,4.900786314,9.218429513,12.36261097,8.485430261,5.854769905,-6.244824036,9.114899518,2.085476991,3.427384953,D,C,D,7.626909872,I
30.09477206,5.094620071,21.781107,4.167260559,15.25153406,3.793422051,0.713396586,20.25223872,5.515277914,19.08312469,3.558714019,-5.952933694,8.152502034,1.855871402,2.27935701,B,E,B,-7.375440988,B
30.43779858,5.0755439,21.78231845,8.261161775,12.77910106,3.264446106,4.667023307,9.023076182,12.31036186,6.805602266,1.854264062,-7.528879834,0.101831084,1.685426406,1.427132031,F,F,E,4.444747072,H
9.875893646,11.04947994,8.604067421,13.82445723,12.82838693,2.943658054,2.872541818,8.342158259,13.0279513,6.416267063,0.582961423,6.060070888,10.06007089,-0.063165915,2.337436559,B,C,E,7.582854791,J
6.932285437,13.36819948,8.82904747,11.41587446,8.776877774,0.62432974,3.843228102,8.972771218,12.37832038,9.892109207,0.427863439,-2.897907434,-0.387814921,0.559350049,-1.433828904,D,F,B,-7.976124628,D
9.311468863,14.33121379,16.2370409,14.63717156,8.81852941,2.803371366,5.29289539,16.1247918,5.910688716,20.9496138,-0.091313278,5.54505681,9.886568431,2.147761405,1.954278685,B,E,C,-8.192407421,E
19.94403561,7.686796631,21.46934374,6.009752449,17.5540365,2.937491018,5.410705538,24.2849827,5.419027897,19.83218103,2.033316202,-5.085113865,14.89894938,1.70333162,1.516658101,A,C,B,-1.363144508,C
15.62159181,14.78155371,16.21682829,10.74081529,12.0333585,2.43394028,1.992652329,8.98263775,11.30411263,7.095230525,-3.455276027,1.963312394,5.963312394,0.890495523,-0.379105509,C,B,B,-10.70696548,E
7.553319711,12.32199725,8.215498755,12.77006068,10.8130347,3.302736554,4.710209534,15.81432299,14.02956937,17.8600165,-6.139149757,0.329646341,0.761232086,0.626872014,-1.73076813,D,D,C,5.536087761,F
6.473446787,10.59565199,8.043777729,1.053391743,16.94682928,2.179646246,4.375768526,12.13385184,13.00369617,14.94217507,-21.65588248,-10.99352949,3.730519553,1.121753259,-3.456860164,E,A,F,11.96079693,B
29.50400779,9.54130703,21.90179739,14.8611739,9.523868443,0.53177975,4.178284541,15.55866527,9.938821135,13.42778405,-0.6132395,-3.146186241,3.890757599,2.326025804,-1.797554142,D,F,E,-6.78542342,C
8.637426552,10.24053596,16.01692194,6.159086354,14.50449505,2.089046971,3.311063355,9.640908132,11.12726697,14.56889944,-10.66831991,-11.45806131,4.768414599,0.97791986,-7.774605523,F,F,D,4.4223298,B
8.834706349,10.25311451,6.136111031,8.60898438,15.66243563,0.866045481,5.030365243,8.643073277,8.707795218,13.22185956,-5.348529455,-4.960178163,3.845859165,1.140976528,-3.737206599,E,F,A,7.126775235,E
21.40259227,7.768017271,19.33891385,6.782230341,15.87421272,2.718949419,1.938841895,9.469595402,10.64545446,15.1322743,9.205651362,-8.261519712,2.009069525,2.420565136,5.102825681,E,A,E,9.376801627,I
17.38377845,4.694165801,19.53018021,15.64266814,5.607614833,2.831628577,5.884436134,17.44152421,8.95304993,20.43049953,-3.393148283,1.379573834,5.99019203,1.901991048,-0.606797973,D,B,A,-0.123195391,E
7.453570564,10.84930336,8.053597347,17.382796,2.949847253,3.19056782,3.245182345,18.60483921,4.858228085,20.8356923,11.78581614,-3.340683059,12.38138414,2.563564023,1.221169428,B,A,D,-5.791096625,G
24.32293565,8.995198203,21.65592979,8.900197522,11.00338531,3.212296599,3.064643663,10.49995413,12.36636875,12.46898695,17.92134481,-5.434865745,3.216676926,3.292134481,9.460672403,F,F,F,-5.406496609,I
22.69925848,9.385954443,19.70613777,4.968849593,16.82321612,1.123889508,5.802540443,18.65825807,4.710782873,21.44337571,11.59803895,-3.942842398,9.060108893,2.659803895,6.299019476,A,E,F,6.332246846,G
15.61839234,6.590955005,21.33789618,13.18096337,5.099259188,2.999186049,2.062194936,11.35289437,15.06756566,14.85110552,-0.439204411,4.261974037,2.588684931,1.913646422,1.332688079,B,E,A,-1.492658774,G
13.06812858,6.928017051,21.04532833,10.64880556,12.90995874,2.941877198,0.903262101,30.36140477,7.827989821,21.72062779,-3.992157705,1.384855739,10.52447695,2.313142277,-0.754349535,D,B,B,6.782775452,F
15.65306405,12.74312741,13.77400897,5.403579614,18.36630125,3.085387021,5.92345056,22.98891228,7.663192951,21.97929911,-3.193562587,-5.177804512,7.069020477,1.67817008,-1.49519856,B,B,D,1.722014419,B
21.86476723,8.430199356,21.99040372,12.81757217,10.7839309,3.130278192,2.140045532,9.005853746,13.01422074,12.34636743,-0.246741309,-0.275767652,4.607641401,1.930142663,-0.509921849,C,B,B,8.759941344,I
17.46919452,5.489198528,19.63613352,4.395608674,17.49627155,3.487925891,3.69044363,21.27092123,7.511313356,19.61385307,1.479472029,-1.482297225,6.246544426,1.647947203,1.239736015,C,B,E,-9.292295323,B
20.04741568,4.424578278,21.27784175,1.201156679,17.28088234,2.374944231,1.898240079,6.656154267,10.40211075,6.529751931,2.664480588,-8.292920496,7.315936874,1.766448059,1.832240294,E,A,D,12.94476695,I
15.21035984,7.448481306,21.67301997,15.47539549,6.461384142,2.757245904,3.140671414,14.04013998,15.05361564,15.29865173,0.143533472,-9.767871403,1.143725157,2.719304264,-4.367396383,F,A,F,-4.676837336,D
9.501360533,13.35509672,8.64437042,14.77229615,12.32787602,2.695455682,0.354396402,9.609686397,13.6829094,6.178764149,-4.477865431,4.319072226,8.319072226,-0.372891447,0.346813736,C,D,E,-11.36210556,G
8.170427305,11.03744639,14.39105435,12.59595337,12.51482163,0.01587377,5.867525769,7.486357117,11.44678409,8.862733921,-9.794137208,-7.215894203,-1.74885171,1.040906219,-5.78849022,F,F,C,10.84041308,E
8.769186657,12.45465766,6.685380079,4.005133297,16.51334426,2.762946731,3.583603939,8.892465719,13.72076462,9.055924103,-17.44624212,-4.040131313,-2.341899771,0.024743943,-6.378281911,F,F,B,-11.15317945,A
14.81957618,9.560910671,14.85865161,12.79783034,12.82768999,2.219235321,3.548278021,26.56939603,7.32579978,20.63815988,-3.360680596,-6.181654328,6.053416776,1.508902796,-3.749192786,E,D,C,-13.86291527,A
31.08379864,5.837632229,19.24980518,14.81873116,5.236953149,0.232385273,4.714056312,15.88372897,13.30352046,14.5318982,-3.960129796,-3.246984463,1.500369916,2.16934281,-2.676275975,E,D,D,-1.979541656,D
7.329625427,10.36902686,8.356316072,15.73921544,11.18788635,3.863827562,3.878011015,11.36854443,13.26455334,15.32545747,0.270706709,-8.944475993,2.831092722,0.971848787,-3.992521653,F,A,D,13.7920102,I
19.81253387,7.545243176,21.82234054,13.85814246,5.178591102,2.092053009,3.640620172,6.292032191,11.1310315,7.060857376,1.536835441,-11.97294707,-1.069777885,2.291746908,-4.937852419,F,A,F,2.170045754,F
9.893014728,10.37499032,9.893337466,2.932415979,14.29528855,3.820584317,4.957429974,6.787552377,10.40991372,7.966227543,-17.95333137,-8.215028958,-1.461172241,-0.377787985,-8.244594908,F,F,A,11.08983949,C
7.521980578,13.11094294,9.145045666,14.41640439,12.41891067,0.492539659,4.293709662,8.686682489,11.99561626,6.570370359,0.152896214,-10.98101446,-8.419930921,0.381691929,-4.870531971,F,A,E,0.033587034,D
6.319052757,11.22267132,9.609806522,11.77625704,13.81472053,3.731831665,5.661628448,31.79463289,7.514981586,20.73857526,-8.888414996,-5.606538567,8.192642528,1.865440421,-4.891494819,B,E,A,-6.146257698,A
6.381937906,13.01309406,7.363961955,16.72006674,5.378236274,3.133036713,4.476383527,9.472926188,13.27429603,8.999310689,8.118052723,-3.182589214,-7.869929151,0.260703325,0.370101008,C,C,C,-5.748353599,G
11.75535536,13.83902502,15.0914507,10.07331295,11.40418137,1.867335757,4.10428671,12.96381007,12.01555549,16.43173584,-0.977052219,-6.304092734,3.105511674,1.263827574,-3.204301694,E,E,E,13.47198024,G
8.619821273,10.14389811,6.563609734,6.473613854,14.58193454,3.184701864,1.09365672,8.645228476,10.91617491,7.73960537,-9.962152033,-0.3605319,3.6394681,0.28403428,-2.974092967,E,F,C,3.74389707,F
8.562800097,8.822543208,13.31066119,2.958112492,15.98324475,3.179495304,2.647614841,6.74374786,10.22159052,9.760026039,-6.073005739,-10.05453425,9.364189257,0.892699426,-3.120977079,E,A,F,1.906005535,D
30.79422389,5.993832698,19.63045107,6.407994363,17.74152836,1.087998884,5.5674042,8.006928688,10.70072068,9.738043933,8.0622913,-2.58756874,-1.366942651,2.30622913,4.53114565,F,F,F,-8.077107051,F
15.1144175,7.096675277,19.29264754,10.73854124,6.863972525,3.523569978,0.882404883,27.38888423,5.434591189,19.93210136,-1.486871392,-0.02283342,7.977313837,1.725232532,-0.714565106,D,B,A,11.72328663,G
9.603871137,13.55794387,16.55350489,13.81911799,6.920603127,3.186358709,5.275966384,7.08222807,11.08104402,6.142289858,-4.930859728,1.638181251,5.638181251,0.616949755,-0.883472744,D,D,C,-12.17412084,E
23.46638897,9.414866411,19.71515349,4.793288806,17.11466575,0.840769914,4.03721814,26.36405973,7.40849913,20.90679836,7.553665444,-8.134723624,7.604876522,2.255366544,4.276832722,B,B,F,13.7524929,G
9.050025359,13.05631839,6.976164107,7.48795672,11.23937446,3.721984711,4.598536958,26.16032463,8.41240917,19.12152876,-10.46197849,2.126140281,6.318549866,1.553091644,-2.062936173,C,B,D,13.68358754,F
10.65721451,8.881634197,16.73456407,18.03551086,5.244717334,2.161985487,3.662540561,15.78347268,4.644220413,20.39328225,5.143793176,6.646197813,12.08310229,2.513850382,3.721864049,A,C,B,10.79926135,J
16.68276014,9.603551307,21.06726171,15.59406039,6.317181308,2.257525192,5.589072387,19.5063229,9.727845579,20.22331665,3.382791179,10.94753425,17.50907394,1.799525563,5.073837067,A,C,B,-6.389997153,H
7.512190001,11.85053848,7.029721915,18.13696586,6.475523525,3.245793779,1.878025243,26.39269115,5.645708021,20.86468943,6.874731916,0.296976219,6.873330928,1.645555155,1.509089737,B,E,C,9.921014954,I
8.667432065,10.64374631,13.06398135,7.443514345,15.98258665,2.597948469,4.388039644,7.384499865,12.30607992,7.799682257,-9.888878744,3.452450179,7.452450179,1.005249351,-1.367032111,D,D,D,3.093688477,G
9.840453998,11.35174293,8.859797838,13.44448752,12.02596928,0.332539706,5.088847634,7.355586221,11.85646255,9.893664686,-1.305289242,-5.574258589,-3.257282488,0.271447904,-2.982263389,E,B,A,-9.100150704,C
7.582316125,12.93319376,9.596755645,3.391455093,17.06862702,2.205129496,2.634038041,6.831318299,12.51363021,7.757340743,-12.42111617,-5.452669704,12.83965068,0.385860592,0.244575407,C,A,F,-14.16833941,B
26.87913961,8.057026405,20.80298817,10.5097383,11.4598889,3.200692661,4.923563207,7.227950136,11.82667706,7.608367323,-0.13486876,-4.016575619,-4.459424194,2.383016933,-2.040623698,D,D,E,-3.010304593,E
10.09361393,8.350328933,14.23190622,18.80959875,3.986889672,3.069247901,3.439707412,6.379301692,10.19802914,6.420624873,3.443785417,-4.437624229,-9.839241945,0.721517275,-1.321397074,D,C,C,1.965925763,G
6.517139066,12.93604419,6.507893437,14.25633487,4.429434503,3.15045196,4.131044656,26.93017014,8.078410517,19.01275088,11.58527116,2.402730217,13.5075783,2.75126305,3.564122047,A,C,D,1.852114764,I
8.374744128,9.011502228,16.17477629,8.857006865,15.69631002,2.716246728,3.099063366,8.9690718,13.92034109,6.733720278,-6.033693656,-4.926244049,-2.322265498,1.040530817,-3.894358434,E,F,C,7.395741848,F
7.041021416,10.0825904,9.135653171,17.79744631,1.688358563,2.665577606,2.164180567,10.5625508,12.23164682,16.76812757,8.954827671,-0.549060436,4.117480295,1.186246716,1.676598403,B,B,E,14.06235591,J
16.05803061,5.048409826,19.04644149,15.54968552,5.003480672,2.56171787,2.059641932,14.02785031,12.27432174,16.0832631,6.172939957,0.951543189,2.874493511,2.22054013,1.606377985,B,C,C,-7.010024299,F
6.447177253,10.48556901,6.308863306,9.811779644,15.36702317,2.870347696,0.530573162,21.16918018,7.06279672,19.33385017,-6.360832955,8.680619119,8.57565636,1.92927606,1.693383061,B,E,F,-13.51779192,C
9.720829643,10.91351623,9.23464078,17.37954871,4.844785071,2.240200487,2.453840996,15.62580355,14.87180211,13.71120885,15.1614276,1.322336823,4.310407323,1.21840122,4.007997243,A,C,E,-0.622006243,J
8.289623571,11.77000874,9.727893143,7.26058768,14.43848793,3.270313622,4.099983865,11.36047309,8.639533897,16.23878281,-10.02302122,-3.148963057,2.68055372,0.946758953,-4.15115658,F,F,A,7.237022612,D
6.929326615,11.52774925,6.886265924,15.02428532,9.632060935,2.265184778,5.676645375,14.37334763,13.46271145,14.59084134,-0.083719804,-4.06543667,1.601125911,0.766854319,-2.04819523,D,D,D,-7.248331101,D
24.2059152,8.7530376,19.29763998,3.470867569,17.05450063,0.158142544,5.837739717,19.01967332,8.05869854,19.32390504,9.752225931,-1.403721624,13.36675359,2.475222593,5.376112965,A,C,F,1.957302468,F
19.4234377,4.314961192,21.61478059,15.18754903,4.92466833,3.884112194,3.299645599,15.4748797,11.04168793,12.16983473,14.47100009,-4.403532266,2.816193145,1.65371807,1.449611578,B,A,F,-13.08116361,F
16.86204041,9.268711134,20.9681686,14.15221752,9.260892366,3.858469066,5.3199161,18.79053093,7.066543879,21.28562898,1.481732976,-3.671614762,9.206846452,1.633588357,-1.492739573,D,D,D,9.95027824,G
7.005718645,12.75852674,9.099026672,11.44199944,5.051368452,3.961869751,5.914957506,11.59788433,11.86639636,13.47044662,-2.769311175,-0.250040655,1.590554889,0.765092481,-1.129844734,D,B,A,-4.641594273,E
7.719912135,10.65069245,7.214295003,8.292943337,10.8348448,1.879214594,3.556290131,7.592696628,12.01577719,9.400669704,-11.54458334,-6.879956421,0.073318969,-0.483854774,-6.086127677,F,F,A,-11.50496014,A
9.024287009,12.24228313,6.167063074,6.19492301,15.18025727,1.824075211,3.30523929,9.161909671,12.03068213,7.066288673,-10.78598326,-5.031365765,-3.252438278,-0.472704151,-5.12623155,F,F,A,7.67361708,E
9.478790235,8.689125132,15.98320003,15.2422108,4.603933907,2.486936622,1.669248933,18.53978429,6.641108441,19.1296569,14.86789696,1.160428269,6.462461453,1.577076909,3.867152686,A,C,B,-5.013441946,H
15.53113062,13.79010309,14.20418153,5.606783787,15.97577507,2.253506481,3.806704907,19.25008565,8.947503008,20.75501395,-6.15512337,-5.178196976,17.89982336,3.483303893,-4.029696249,A,C,C,-7.014668167,A
